id,0
application_1528716129308_171957,1748
application_1528716129308_136982,1182
application_1528716129308_165237,1666
application_1528716129308_170244,1776
application_1528716129308_172481,1760
application_1528716129308_170070,1259
application_1528716129308_171739,1750
application_1528716129308_165236,1164
application_1528716129308_170059,0
application_1528716129308_172060,1191
