queue,user,id,name,started_time,finished_time,time_elapsed
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831781,94eb6fa8-c486-42a0-87c3-e20f3367547f_hive4trans title 1,2018-07-09 14:01:35,2018-07-09 14:03:44,128
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831695,e81fc473-baaf-4d5a-aa09-07eddf26d5d9_hive4trans title 1,2018-07-09 14:01:23,2018-07-09 14:03:30,127
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_835545,"SELECT '822' AREA_CD,
       '201806' CY...T(Stage-3)",2018-07-09 15:06:07,2018-07-09 15:08:14,127
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_838072,"SELECT '837' AREA_CD,
       '201806' CY...T(Stage-1)",2018-07-09 15:47:25,2018-07-09 15:49:32,127
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831725,c7136aa8-83ad-4d0d-a098-a3ef13f5dac4_hive4trans title 1,2018-07-09 14:01:26,2018-07-09 14:03:33,127
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_834708,com.ailk.udf.node.ctc.ods.WriteFileInfo,2018-07-09 14:51:28,2018-07-09 14:53:35,126
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831889,aaed5f44-080c-4060-ab0a-79cfbf2362e5_hive4trans title 2,2018-07-09 14:03:32,2018-07-09 14:05:39,126
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831690,60b2887d-8e02-4aa0-bbb9-4ebc3d0f2e1d_hive4trans title 1,2018-07-09 14:01:22,2018-07-09 14:03:29,126
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831175,com.ailk.udf.node.ctc.ods.WriteFileInfo,2018-07-09 13:55:25,2018-07-09 13:57:32,126
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831227,a14d75c9-3f08-4623-940a-41882cc24725_hive4trans title 1,2018-07-09 13:56:22,2018-07-09 13:58:28,126
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_834311,"select prvnce_id,count(*) from t...prvnce_id(Stage-1)",2018-07-09 14:44:30,2018-07-09 14:46:36,126
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831276,a943294b-6f15-4001-bbd0-f8c908c2138c_hive4trans title 1,2018-07-09 13:56:28,2018-07-09 13:58:34,126
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831250,62291286-3784-4b7e-9efb-29b0031fd85f_hive4trans title 1,2018-07-09 13:56:24,2018-07-09 13:58:30,126
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831772,baf46eff-2ed2-4d87-bbbc-d9f11ed1c713_hive4trans title 1,2018-07-09 14:01:34,2018-07-09 14:03:40,126
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831256,9ad3ef24-1d23-499a-99b8-37f3cb60de1c_hive4trans title 1,2018-07-09 13:56:26,2018-07-09 13:58:32,125
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_836892,com.ailk.cloudetl.el.common.ftp.mr.FTPMapRedExtractImpl,2018-07-09 15:30:09,2018-07-09 15:32:14,125
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831711,5bc59bc4-7186-4b1a-8fad-6d820b4c2dee_hive4trans title 1,2018-07-09 14:01:25,2018-07-09 14:03:30,125
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_837849,"SELECT '823' AREA_CD,
       '201806' CY...T(Stage-3)",2018-07-09 15:45:05,2018-07-09 15:47:11,125
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831263,51a69ee3-160e-4fc4-8003-15f3b78735c7_hive4trans title 1,2018-07-09 13:56:26,2018-07-09 13:58:31,125
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831416,01e60060-e65d-435c-8624-df733671de3f_hive4trans title 1,2018-07-09 13:56:47,2018-07-09 13:58:52,125
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831424,"With t_kpi_cfg As(
  ..._sort,d2.prvnce_sort(Stage-10)",2018-07-09 13:56:58,2018-07-09 13:59:03,125
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831393,acae2d97-e3ab-4af0-8198-55529bca9730_hive4trans title 1,2018-07-09 13:56:43,2018-07-09 13:58:48,124
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831363,8726a387-86d5-479f-bc8c-49e181230ef6_hive4trans title 1,2018-07-09 13:56:40,2018-07-09 13:58:44,124
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831774,a5a4a480-79af-47e2-9c69-7aed0101b169_hive4trans title 1,2018-07-09 14:01:34,2018-07-09 14:03:38,124
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831723,c07925de-09ad-4d3b-a2bb-c6157acfc043_hive4trans title 1,2018-07-09 14:01:26,2018-07-09 14:03:30,124
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831738,1618cf91-9792-4a24-8d9e-291a4a606fa5_hive4trans title 1,2018-07-09 14:01:29,2018-07-09 14:03:33,124
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831869,401ccdd4-db3c-443a-8d03-802a92fe7e50_hive4trans title 2,2018-07-09 14:02:58,2018-07-09 14:05:02,123
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_837058,"SELECT '844' AREA_CD,
       '201806' C...T1(Stage-2)",2018-07-09 15:33:11,2018-07-09 15:35:14,123
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831205,ea2625e9-71c3-4f44-8625-ca5055373fca_hive4trans title 1,2018-07-09 13:56:16,2018-07-09 13:58:20,123
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831347,9a22dfbc-9daa-4a7f-888f-47b11efebac6_hive4trans title 1,2018-07-09 13:56:37,2018-07-09 13:58:40,123
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831720,8b88a3fb-3613-4cb6-a88b-d4aa71381036_hive4trans title 1,2018-07-09 14:01:26,2018-07-09 14:03:30,123
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_838362,com.ailk.udf.node.ctc.ods.WriteFileInfo,2018-07-09 15:52:57,2018-07-09 15:55:00,123
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831698,9a5fb954-bcba-4b77-9a41-4705d90b5120_hive4trans title 1,2018-07-09 14:01:23,2018-07-09 14:03:27,123
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831368,d9ca449b-c43e-4372-88ea-ffbb9f3beb84_hive4trans title 1,2018-07-09 13:56:40,2018-07-09 13:58:44,123
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_830282,"With t_kpi_cfg As(
  ..._sort,d2.prvnce_sort(Stage-10)",2018-07-09 13:43:28,2018-07-09 13:45:31,123
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_837050,9d0435f3-0b90-4687-b552-8cfe89c73480_record validate,2018-07-09 15:33:07,2018-07-09 15:35:10,123
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_834738,"SELECT '835' AREA_CD,
       '201806...--匹配率(Stage-7)",2018-07-09 14:51:54,2018-07-09 14:53:57,122
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831381,71d8cc6c-7205-4138-a845-53d3a9776dde_hive4trans title 1,2018-07-09 13:56:42,2018-07-09 13:58:44,122
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831655,f44df48c-3ba9-4209-8057-f3e2ab4e355f_hive4trans title 2,2018-07-09 14:01:14,2018-07-09 14:03:17,122
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831810,f9ce4101-f4b9-4913-b82f-248e12f322f7_hive4trans title 1,2018-07-09 14:01:43,2018-07-09 14:03:45,122
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831327,1640ec7b-440a-431b-ae15-bc7bed15c9e7_hive4trans title 1,2018-07-09 13:56:34,2018-07-09 13:58:37,122
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831401,fa1a7328-26a9-4715-aef5-148752c186d5_hive4trans title 1,2018-07-09 13:56:44,2018-07-09 13:58:46,122
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831312,5b4039e4-cdbe-4603-8dd5-83142f6d5d2b_hive4trans title 1,2018-07-09 13:56:33,2018-07-09 13:58:35,122
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831344,3f99c270-eee7-4f3c-9f47-defae863b93b_hive4trans title 1,2018-07-09 13:56:37,2018-07-09 13:58:39,122
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_836795,"SELECT '831' AREA_CD,
       '201806' CY...T(Stage-2)",2018-07-09 15:28:12,2018-07-09 15:30:13,121
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831888,97b7a1b4-3375-4f99-95c7-a9b36c853447_hive4trans title 2,2018-07-09 14:03:28,2018-07-09 14:05:30,121
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831366,6fbfcb9f-a786-4235-8127-d8077b88593f_hive4trans title 1,2018-07-09 13:56:40,2018-07-09 13:58:42,121
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831750,0133d4fa-7c19-4282-9cd7-547f9b1e11e7_hive4trans title 1,2018-07-09 14:01:30,2018-07-09 14:03:32,121
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831679,d59ae351-2bb0-4790-a40b-7d29ff92c5ab_hive4trans title 1,2018-07-09 14:01:19,2018-07-09 14:03:21,121
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_838308,"SELECT '815' AREA_CD,
       '201806' CY...T(Stage-3)",2018-07-09 15:52:01,2018-07-09 15:54:02,121
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831390,7867fd41-8e42-4b2c-a610-ecb18efdc912_hive4trans title 1,2018-07-09 13:56:43,2018-07-09 13:58:44,121
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831703,7fd60937-c24b-4bc8-9a48-a4fb1f7dcb30_hive4trans title 1,2018-07-09 14:01:24,2018-07-09 14:03:25,121
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831255,6988ba1a-8f01-4dde-810b-8071f71c21a8_hive4trans title 1,2018-07-09 13:56:25,2018-07-09 13:58:26,121
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831246,d621d75c-839d-452c-ba5b-8c8110430a0d_hive4trans title 1,2018-07-09 13:56:24,2018-07-09 13:58:24,120
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831766,a1e789aa-d30e-4bc2-838e-420024473b58_hive4trans title 1,2018-07-09 14:01:57,2018-07-09 14:03:58,120
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831371,98813806-3864-4124-bd3a-480a1d3a4c43_hive4trans title 1,2018-07-09 13:56:41,2018-07-09 13:58:42,120
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831768,e723d578-7831-496b-8f2f-379932cbd058_hive4trans title 1,2018-07-09 14:01:33,2018-07-09 14:03:34,120
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831777,741a37ba-5e37-4c6b-bb17-089c62c9b2e6_hive4trans title 1,2018-07-09 14:01:35,2018-07-09 14:03:36,120
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831733,60faf8c3-96e7-4bc1-8781-1088653d48ea_hive4trans title 1,2018-07-09 14:01:28,2018-07-09 14:03:28,120
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831415,2191c72c-959e-44c2-8af1-61bf27079cff_hive4trans title 1,2018-07-09 13:56:47,2018-07-09 13:58:47,120
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831724,84ef582f-c33d-47a8-a354-708da8b7e0be_hive4trans title 1,2018-07-09 14:01:26,2018-07-09 14:03:26,120
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_835307,"SELECT '841' AREA_CD,
       '201806' CY...T(Stage-3)",2018-07-09 15:00:29,2018-07-09 15:02:28,119
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831316,61af822f-6a1c-438c-ae76-fd3d7d6a70af_hive4trans title 1,2018-07-09 13:56:39,2018-07-09 13:58:38,119
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831693,9a4311d6-fd32-4ec2-8ce1-b0b9935f7d04_hive4trans title 1,2018-07-09 14:01:24,2018-07-09 14:03:24,119
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831298,160fddd0-0f5c-4350-a876-2610a02cf6db_hive4trans title 1,2018-07-09 13:56:31,2018-07-09 13:58:30,119
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831952,a86875f2-b1c6-4af1-b602-53274709c582_hive4trans title 2,2018-07-09 14:05:29,2018-07-09 14:07:28,119
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831348,ab2c3ffb-fe5b-406e-a450-9b8a7e580bdb_hive4trans title 1,2018-07-09 13:56:39,2018-07-09 13:58:39,119
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831292,9b0d144a-784e-4eb3-a22f-3abd2c2ed8af_hive4trans title 1,2018-07-09 13:56:31,2018-07-09 13:58:30,119
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_838270,com.ailk.cloudetl.el.common.ftp.mr.FTPMapRedExtractImpl,2018-07-09 15:51:04,2018-07-09 15:53:03,119
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831373,095cc053-9a28-4f38-8d46-f99bc03a24ee_hive4trans title 1,2018-07-09 13:56:41,2018-07-09 13:58:40,118
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831741,e90dad4f-79dc-4264-b2c7-9fd9d9d41cb9_hive4trans title 1,2018-07-09 14:01:29,2018-07-09 14:03:28,118
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_833646,"SELECT '862' AREA_CD,
       '201806' C...T1(Stage-2)",2018-07-09 14:35:06,2018-07-09 14:37:04,118
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831194,a3c43ac5-30c8-48a1-b003-37c9b47fa14f_hive4trans title 1,2018-07-09 13:56:13,2018-07-09 13:58:12,118
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_837165,"SELECT '844' AREA_CD,
       '201806' CY...T(Stage-1)",2018-07-09 15:35:20,2018-07-09 15:37:19,118
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831765,1c60fdd9-a7c3-4b68-a842-a4c3fe276c6a_hive4trans title 1,2018-07-09 14:01:33,2018-07-09 14:03:32,118
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831379,e6470cd3-0ce6-4ba2-8e57-67a554b7d873_hive4trans title 1,2018-07-09 13:56:41,2018-07-09 13:58:40,118
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831743,57ac45dc-2b1b-474b-9d6a-3478b803e9e5_hive4trans title 1,2018-07-09 14:01:30,2018-07-09 14:03:28,118
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831659,eb711ff7-6259-424a-b997-eaf8a9170787_hive4trans title 2,2018-07-09 14:01:14,2018-07-09 14:03:13,118
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_838172,"SELECT '845' AREA_CD,
       '201806...--匹配率(Stage-2)",2018-07-09 15:49:39,2018-07-09 15:51:37,118
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_836683,com.ailk.udf.node.ctc.ods.WriteFileInfo,2018-07-09 15:25:21,2018-07-09 15:27:19,118
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831261,1514e022-21cb-48ed-893b-b5bc4a2b3cbd_hive4trans title 1,2018-07-09 13:56:25,2018-07-09 13:58:23,118
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_832420,com.ailk.udf.node.ctc.ods.WriteFileInfo,2018-07-09 14:19:48,2018-07-09 14:21:46,118
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831757,11840520-f990-430f-b54c-58d2c178049a_hive4trans title 1,2018-07-09 14:01:56,2018-07-09 14:03:54,118
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831313,b7766ed1-3d59-4cfa-b955-9f4b474f8a08_hive4trans title 1,2018-07-09 13:56:36,2018-07-09 13:58:35,118
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831677,29d4059c-aef3-47df-b8b4-ce741d52f513_hive4trans title 1,2018-07-09 14:01:18,2018-07-09 14:03:16,117
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831702,0aa6e526-48d2-4fb8-9d7a-5f71f3a0c074_hive4trans title 1,2018-07-09 14:01:24,2018-07-09 14:03:20,116
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_836796,p_sda_target_shop_sale_month201806,2018-07-09 15:28:13,2018-07-09 15:30:10,116
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831736,01da112e-35e1-43a1-91fe-64587b4633f1_hive4trans title 1,2018-07-09 14:01:29,2018-07-09 14:03:26,116
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831651,2dd68ece-41df-483f-975c-de208fcde310_hive4trans title 2,2018-07-09 14:01:22,2018-07-09 14:03:19,116
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831211,79742e93-aa78-408e-8660-fd17b6eecd80_hive4trans title 1,2018-07-09 13:56:16,2018-07-09 13:58:13,116
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_835785,"SELECT '854' AREA_CD,
       '201806...--匹配率(Stage-7)",2018-07-09 15:09:38,2018-07-09 15:11:34,115
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831378,72a213c1-0276-41e7-bfcd-a1e9f7bdd93e_hive4trans title 1,2018-07-09 13:56:41,2018-07-09 13:58:37,115
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_836894,a4542f65-c533-41d3-96f0-14ea1ce89557_record validate,2018-07-09 15:30:22,2018-07-09 15:32:17,114
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831832,"SELECT '814' AREA_CD,
       '201806...--匹配率(Stage-7)",2018-07-09 14:01:55,2018-07-09 14:03:50,114
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_836853,"SELECT '843' AREA_CD,
       '201806' CY...T(Stage-3)",2018-07-09 15:29:09,2018-07-09 15:31:04,114
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_838185,"SELECT '842' AREA_CD,
       '201806...--匹配率(Stage-2)",2018-07-09 15:49:47,2018-07-09 15:51:42,114
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831311,2d9a9097-b27e-4e87-aa87-683a39dac37d_hive4trans title 1,2018-07-09 13:56:32,2018-07-09 13:58:27,114
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_835087,"SELECT '863' AREA_CD,
       '201806' CY...T(Stage-3)",2018-07-09 14:57:10,2018-07-09 14:59:05,114
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831729,4d3ae369-3cdf-4aee-bff1-88e6cbe03f61_hive4trans title 1,2018-07-09 14:01:27,2018-07-09 14:03:22,114
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831234,f5b06603-489a-4840-991c-f0696c88bcd6_hive4trans title 1,2018-07-09 13:56:20,2018-07-09 13:58:14,114
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831417,eeace099-5786-4602-bf79-2528551f989a_hive4trans title 1,2018-07-09 13:56:47,2018-07-09 13:58:41,114
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831790,50e58339-ff11-4d50-a46a-5b3c62e8906d_hive4trans title 1,2018-07-09 14:01:36,2018-07-09 14:03:30,113
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831716,db13dc96-ed47-49a4-bbcb-0d933ac4ada2_hive4trans title 1,2018-07-09 14:01:25,2018-07-09 14:03:19,113
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_835234,com.ailk.udf.node.ctc.ods.WriteFileInfo,2018-07-09 14:59:29,2018-07-09 15:01:22,113
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_830360,com.ailk.cloudetl.el.common.ftp.mr.FTPMapRedExtractImpl,2018-07-09 13:45:04,2018-07-09 13:46:57,113
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831380,799092c2-87f3-496a-9259-88a0aae8e164_hive4trans title 1,2018-07-09 13:56:42,2018-07-09 13:58:35,112
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831204,e10d6f48-9da1-463f-a1e1-c980274e0370_hive4trans title 1,2018-07-09 13:56:16,2018-07-09 13:58:08,112
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_831714,70abfec5-08ce-44f4-917b-e51950f7de5f_hive4trans title 1,2018-07-09 14:01:25,2018-07-09 14:03:18,112
