application_id,status,submit_time,start_time,finished_time,allocate_time,total_time
application_1527220447442_444902,SUCCESS,2018/06/01 03:15:06,2018/06/01 03:21:00,2018/06/01 03:24:16,00:5:54,00:9:10,354,550
application_1527220447442_450592,SUCCESS,2018/06/01 05:08:57,2018/06/01 05:13:20,2018/06/01 05:18:06,00:4:23,00:9:9,263,549
application_1527220447442_456287,SUCCESS,2018/06/01 06:44:26,2018/06/01 06:51:23,2018/06/01 06:53:34,00:6:57,00:9:8,417,548
application_1527220447442_452360,SUCCESS,2018/06/01 05:36:20,2018/06/01 05:40:42,2018/06/01 05:45:28,00:4:22,00:9:8,262,548
application_1527220447442_451828,SUCCESS,2018/06/01 05:22:30,2018/06/01 05:28:12,2018/06/01 05:31:38,00:5:42,00:9:8,342,548
application_1527220447442_456873,SUCCESS,2018/06/01 06:55:00,2018/06/01 06:59:09,2018/06/01 07:04:07,00:4:9,00:9:7,249,547
application_1527220447442_450580,SUCCESS,2018/06/01 05:07:59,2018/06/01 05:11:05,2018/06/01 05:17:06,00:3:6,00:9:7,186,547
application_1527220447442_455327,SUCCESS,2018/06/01 06:21:49,2018/06/01 06:27:06,2018/06/01 06:30:56,00:5:17,00:9:7,317,547
application_1527220447442_457768,SUCCESS,2018/06/01 07:11:15,2018/06/01 07:14:02,2018/06/01 07:20:20,00:2:47,00:9:5,167,545
application_1527220447442_451662,SUCCESS,2018/06/01 05:21:09,2018/06/01 05:26:35,2018/06/01 05:30:14,00:5:26,00:9:5,326,545
application_1527220447442_442621,SUCCESS,2018/06/01 02:30:19,2018/06/01 02:34:02,2018/06/01 02:39:24,00:3:43,00:9:5,223,545
application_1527220447442_456621,SUCCESS,2018/06/01 06:51:19,2018/06/01 06:54:19,2018/06/01 07:00:24,00:3:0,00:9:5,180,545
application_1527220447442_448787,SUCCESS,2018/06/01 04:27:58,2018/06/01 04:30:36,2018/06/01 04:37:03,00:2:38,00:9:5,158,545
application_1527220447442_449495,SUCCESS,2018/06/01 04:46:06,2018/06/01 04:52:34,2018/06/01 04:55:11,00:6:28,00:9:5,388,545
application_1527220447442_449343,SUCCESS,2018/06/01 04:43:28,2018/06/01 04:47:48,2018/06/01 04:52:33,00:4:20,00:9:5,260,545
application_1527220447442_455420,SUCCESS,2018/06/01 06:22:48,2018/06/01 06:27:49,2018/06/01 06:31:52,00:5:1,00:9:4,301,544
application_1527220447442_455389,SUCCESS,2018/06/01 06:22:03,2018/06/01 06:27:13,2018/06/01 06:31:07,00:5:10,00:9:4,310,544
application_1527220447442_453605,SUCCESS,2018/06/01 06:04:07,2018/06/01 06:06:17,2018/06/01 06:13:11,00:2:10,00:9:4,130,544
application_1527220447442_455355,SUCCESS,2018/06/01 06:21:48,2018/06/01 06:27:08,2018/06/01 06:30:52,00:5:20,00:9:4,320,544
application_1527220447442_453472,SUCCESS,2018/06/01 05:58:26,2018/06/01 06:02:16,2018/06/01 06:07:29,00:3:50,00:9:3,230,543
application_1527220447442_450614,SUCCESS,2018/06/01 05:08:20,2018/06/01 05:11:24,2018/06/01 05:17:23,00:3:4,00:9:3,184,543
application_1527220447442_447340,SUCCESS,2018/06/01 04:09:49,2018/06/01 04:13:36,2018/06/01 04:18:52,00:3:47,00:9:3,227,543
application_1527220447442_447238,SUCCESS,2018/06/01 04:09:46,2018/06/01 04:13:42,2018/06/01 04:18:49,00:3:56,00:9:3,236,543
application_1527220447442_453476,SUCCESS,2018/06/01 05:58:26,2018/06/01 06:01:59,2018/06/01 06:07:29,00:3:33,00:9:3,213,543
application_1527220447442_450246,SUCCESS,2018/06/01 05:11:39,2018/06/01 05:18:31,2018/06/01 05:20:41,00:6:52,00:9:2,412,542
application_1527220447442_455804,SUCCESS,2018/06/01 06:35:16,2018/06/01 06:41:15,2018/06/01 06:44:18,00:5:59,00:9:2,359,542
application_1527220447442_450545,SUCCESS,2018/06/01 05:10:29,2018/06/01 05:16:51,2018/06/01 05:19:30,00:6:22,00:9:1,382,541
application_1527220447442_445350,SUCCESS,2018/06/01 03:23:04,2018/06/01 03:26:45,2018/06/01 03:32:05,00:3:41,00:9:1,221,541
application_1527220447442_450613,SUCCESS,2018/06/01 05:09:05,2018/06/01 05:12:32,2018/06/01 05:18:06,00:3:27,00:9:1,207,541
application_1527220447442_451681,SUCCESS,2018/06/01 05:21:13,2018/06/01 05:25:52,2018/06/01 05:30:14,00:4:39,00:9:1,279,541
application_1527220447442_453614,SUCCESS,2018/06/01 06:04:11,2018/06/01 06:06:20,2018/06/01 06:13:12,00:2:9,00:9:1,129,541
application_1527220447442_455357,SUCCESS,2018/06/01 06:21:54,2018/06/01 06:27:07,2018/06/01 06:30:54,00:5:13,00:9:0,313,540
application_1527220447442_450955,SUCCESS,2018/06/01 05:10:29,2018/06/01 05:16:52,2018/06/01 05:19:29,00:6:23,00:9:0,383,540
application_1527220447442_452529,SUCCESS,2018/06/01 05:38:59,2018/06/01 05:44:07,2018/06/01 05:47:59,00:5:8,00:9:0,308,540
application_1527220447442_450148,SUCCESS,2018/06/01 05:02:46,2018/06/01 05:05:59,2018/06/01 05:11:45,00:3:13,00:8:59,193,539
application_1527220447442_436779,SUCCESS,2018/06/01 00:43:08,2018/06/01 00:48:48,2018/06/01 00:52:06,00:5:40,00:8:58,340,538
application_1527220447442_452011,SUCCESS,2018/06/01 05:26:33,2018/06/01 05:31:03,2018/06/01 05:35:31,00:4:30,00:8:58,270,538
application_1527220447442_450590,SUCCESS,2018/06/01 05:11:50,2018/06/01 05:18:42,2018/06/01 05:20:47,00:6:52,00:8:57,412,537
application_1527220447442_451414,SUCCESS,2018/06/01 05:18:35,2018/06/01 05:23:23,2018/06/01 05:27:32,00:4:48,00:8:57,288,537
application_1527220447442_446490,SUCCESS,2018/06/01 03:52:34,2018/06/01 04:00:11,2018/06/01 04:01:30,00:7:37,00:8:56,457,536
application_1527220447442_440404,SUCCESS,2018/06/01 01:45:16,2018/06/01 01:49:13,2018/06/01 01:54:12,00:3:57,00:8:56,237,536
application_1527220447442_446353,SUCCESS,2018/06/01 03:49:22,2018/06/01 03:55:30,2018/06/01 03:58:18,00:6:8,00:8:56,368,536
application_1527220447442_456286,SUCCESS,2018/06/01 06:45:36,2018/06/01 06:53:09,2018/06/01 06:54:32,00:7:33,00:8:56,453,536
application_1527220447442_450790,SUCCESS,2018/06/01 05:09:14,2018/06/01 05:12:23,2018/06/01 05:18:10,00:3:9,00:8:56,189,536
application_1527220447442_451759,SUCCESS,2018/06/01 05:23:30,2018/06/01 05:28:35,2018/06/01 05:32:26,00:5:5,00:8:56,305,536
application_1527220447442_455141,SUCCESS,2018/06/01 06:18:59,2018/06/01 06:23:27,2018/06/01 06:27:54,00:4:28,00:8:55,268,535
application_1527220447442_451483,SUCCESS,2018/06/01 05:18:44,2018/06/01 05:23:00,2018/06/01 05:27:39,00:4:16,00:8:55,256,535
application_1527220447442_456398,SUCCESS,2018/06/01 06:45:36,2018/06/01 06:53:04,2018/06/01 06:54:31,00:7:28,00:8:55,448,535
application_1527220447442_450581,SUCCESS,2018/06/01 05:10:30,2018/06/01 05:17:42,2018/06/01 05:19:25,00:7:12,00:8:55,432,535
application_1527220447442_455708,SUCCESS,2018/06/01 06:30:45,2018/06/01 06:37:34,2018/06/01 06:39:38,00:6:49,00:8:53,409,533
application_1527220447442_450555,SUCCESS,2018/06/01 05:11:54,2018/06/01 05:18:40,2018/06/01 05:20:47,00:6:46,00:8:53,406,533
application_1527220447442_451732,SUCCESS,2018/06/01 05:21:37,2018/06/01 05:26:52,2018/06/01 05:30:30,00:5:15,00:8:53,315,533
application_1527220447442_440495,SUCCESS,2018/06/01 01:45:33,2018/06/01 01:50:20,2018/06/01 01:54:25,00:4:47,00:8:52,287,532
application_1527220447442_456008,SUCCESS,2018/06/01 06:38:11,2018/06/01 06:40:53,2018/06/01 06:47:03,00:2:42,00:8:52,162,532
application_1527220447442_455331,SUCCESS,2018/06/01 06:21:46,2018/06/01 06:27:06,2018/06/01 06:30:38,00:5:20,00:8:52,320,532
application_1527220447442_451772,SUCCESS,2018/06/01 05:21:38,2018/06/01 05:26:39,2018/06/01 05:30:30,00:5:1,00:8:52,301,532
application_1527220447442_444466,SUCCESS,2018/06/01 03:11:02,2018/06/01 03:17:19,2018/06/01 03:19:53,00:6:17,00:8:51,377,531
application_1527220447442_454914,SUCCESS,2018/06/01 06:16:19,2018/06/01 06:21:31,2018/06/01 06:25:10,00:5:12,00:8:51,312,531
application_1527220447442_451610,SUCCESS,2018/06/01 05:19:42,2018/06/01 05:24:04,2018/06/01 05:28:33,00:4:22,00:8:51,262,531
application_1527220447442_449696,SUCCESS,2018/06/01 04:48:34,2018/06/01 04:53:22,2018/06/01 04:57:25,00:4:48,00:8:51,288,531
application_1527220447442_451779,SUCCESS,2018/06/01 05:21:51,2018/06/01 05:26:55,2018/06/01 05:30:41,00:5:4,00:8:50,304,530
application_1527220447442_435237,SUCCESS,2018/06/01 00:22:11,2018/06/01 00:24:53,2018/06/01 00:31:01,00:2:42,00:8:50,162,530
application_1527220447442_452380,SUCCESS,2018/06/01 05:36:40,2018/06/01 05:40:46,2018/06/01 05:45:30,00:4:6,00:8:50,246,530
application_1527220447442_442912,SUCCESS,2018/06/01 02:35:54,2018/06/01 02:41:38,2018/06/01 02:44:43,00:5:44,00:8:49,344,529
application_1527220447442_455016,SUCCESS,2018/06/01 06:17:17,2018/06/01 06:21:15,2018/06/01 06:26:06,00:3:58,00:8:49,238,529
application_1527220447442_452065,SUCCESS,2018/06/01 05:26:54,2018/06/01 05:31:42,2018/06/01 05:35:42,00:4:48,00:8:48,288,528
application_1527220447442_454918,SUCCESS,2018/06/01 06:16:31,2018/06/01 06:21:32,2018/06/01 06:25:19,00:5:1,00:8:48,301,528
application_1527220447442_451728,SUCCESS,2018/06/01 05:21:53,2018/06/01 05:27:03,2018/06/01 05:30:41,00:5:10,00:8:48,310,528
application_1527220447442_454912,SUCCESS,2018/06/01 06:16:27,2018/06/01 06:21:14,2018/06/01 06:25:15,00:4:47,00:8:48,287,528
application_1527220447442_440610,SUCCESS,2018/06/01 01:49:05,2018/06/01 01:54:35,2018/06/01 01:57:53,00:5:30,00:8:48,330,528
application_1527220447442_456413,SUCCESS,2018/06/01 06:45:44,2018/06/01 06:53:12,2018/06/01 06:54:32,00:7:28,00:8:48,448,528
application_1527220447442_452524,SUCCESS,2018/06/01 05:39:19,2018/06/01 05:44:08,2018/06/01 05:48:07,00:4:49,00:8:48,289,528
application_1527220447442_450904,SUCCESS,2018/06/01 05:11:10,2018/06/01 05:17:36,2018/06/01 05:19:58,00:6:26,00:8:48,386,528
application_1527220447442_451596,SUCCESS,2018/06/01 05:22:00,2018/06/01 05:27:09,2018/06/01 05:30:47,00:5:9,00:8:47,309,527
application_1527220447442_455555,SUCCESS,2018/06/01 06:25:04,2018/06/01 06:29:44,2018/06/01 06:33:51,00:4:40,00:8:47,280,527
application_1527220447442_451680,SUCCESS,2018/06/01 05:21:45,2018/06/01 05:26:38,2018/06/01 05:30:32,00:4:53,00:8:47,293,527
application_1527220447442_451790,SUCCESS,2018/06/01 05:21:57,2018/06/01 05:26:39,2018/06/01 05:30:44,00:4:42,00:8:47,282,527
application_1527220447442_456078,SUCCESS,2018/06/01 06:41:50,2018/06/01 06:46:20,2018/06/01 06:50:37,00:4:30,00:8:47,270,527
application_1527220447442_451771,SUCCESS,2018/06/01 05:21:47,2018/06/01 05:26:52,2018/06/01 05:30:34,00:5:5,00:8:47,305,527
application_1527220447442_440458,SUCCESS,2018/06/01 01:48:44,2018/06/01 01:54:00,2018/06/01 01:57:30,00:5:16,00:8:46,316,526
application_1527220447442_454856,SUCCESS,2018/06/01 06:16:08,2018/06/01 06:21:11,2018/06/01 06:24:54,00:5:3,00:8:46,303,526
application_1527220447442_456284,SUCCESS,2018/06/01 06:45:45,2018/06/01 06:53:08,2018/06/01 06:54:31,00:7:23,00:8:46,443,526
application_1527220447442_452304,SUCCESS,2018/06/01 05:36:45,2018/06/01 05:40:54,2018/06/01 05:45:30,00:4:9,00:8:45,249,525
application_1527220447442_449957,SUCCESS,2018/06/01 04:56:49,2018/06/01 05:00:17,2018/06/01 05:05:34,00:3:28,00:8:45,208,525
application_1527220447442_447278,SUCCESS,2018/06/01 04:09:22,2018/06/01 04:14:15,2018/06/01 04:18:07,00:4:53,00:8:45,293,525
application_1527220447442_447618,SUCCESS,2018/06/01 04:12:15,2018/06/01 04:16:50,2018/06/01 04:21:00,00:4:35,00:8:45,275,525
application_1527220447442_455728,SUCCESS,2018/06/01 06:29:56,2018/06/01 06:34:46,2018/06/01 06:38:40,00:4:50,00:8:44,290,524
application_1527220447442_452359,SUCCESS,2018/06/01 05:36:38,2018/06/01 05:40:44,2018/06/01 05:45:22,00:4:6,00:8:44,246,524
application_1527220447442_454889,SUCCESS,2018/06/01 06:16:38,2018/06/01 06:22:16,2018/06/01 06:25:22,00:5:38,00:8:44,338,524
application_1527220447442_454855,SUCCESS,2018/06/01 06:15:49,2018/06/01 06:19:39,2018/06/01 06:24:33,00:3:50,00:8:44,230,524
application_1527220447442_448356,SUCCESS,2018/06/01 04:21:21,2018/06/01 04:26:46,2018/06/01 04:30:05,00:5:25,00:8:44,325,524
application_1527220447442_456487,SUCCESS,2018/06/01 06:47:20,2018/06/01 06:53:23,2018/06/01 06:56:03,00:6:3,00:8:43,363,523
application_1527220447442_452356,SUCCESS,2018/06/01 05:36:46,2018/06/01 05:40:43,2018/06/01 05:45:29,00:3:57,00:8:43,237,523
application_1527220447442_446290,SUCCESS,2018/06/01 03:48:23,2018/06/01 03:50:01,2018/06/01 03:57:06,00:1:38,00:8:43,98,523
application_1527220447442_454742,SUCCESS,2018/06/01 06:16:06,2018/06/01 06:21:27,2018/06/01 06:24:49,00:5:21,00:8:43,321,523
application_1527220447442_443333,SUCCESS,2018/06/01 02:46:28,2018/06/01 02:48:34,2018/06/01 02:55:11,00:2:6,00:8:43,126,523
application_1527220447442_453350,SUCCESS,2018/06/01 05:54:17,2018/06/01 05:58:24,2018/06/01 06:02:59,00:4:7,00:8:42,247,522
application_1527220447442_449767,SUCCESS,2018/06/01 04:48:43,2018/06/01 04:54:33,2018/06/01 04:57:25,00:5:50,00:8:42,350,522
application_1527220447442_449971,SUCCESS,2018/06/01 04:56:32,2018/06/01 05:00:39,2018/06/01 05:05:14,00:4:7,00:8:42,247,522
application_1527220447442_454857,SUCCESS,2018/06/01 06:15:47,2018/06/01 06:19:37,2018/06/01 06:24:28,00:3:50,00:8:41,230,521
application_1527220447442_450739,SUCCESS,2018/06/01 05:11:17,2018/06/01 05:18:26,2018/06/01 05:19:58,00:7:9,00:8:41,429,521
application_1527220447442_448073,SUCCESS,2018/06/01 04:17:21,2018/06/01 04:22:10,2018/06/01 04:26:02,00:4:49,00:8:41,289,521
application_1527220447442_442913,SUCCESS,2018/06/01 02:36:07,2018/06/01 02:41:37,2018/06/01 02:44:47,00:5:30,00:8:40,330,520
application_1527220447442_439326,SUCCESS,2018/06/01 01:21:59,2018/06/01 01:27:12,2018/06/01 01:30:39,00:5:13,00:8:40,313,520
application_1527220447442_456238,SUCCESS,2018/06/01 06:45:52,2018/06/01 06:53:06,2018/06/01 06:54:32,00:7:14,00:8:40,434,520
application_1527220447442_453383,SUCCESS,2018/06/01 05:59:42,2018/06/01 06:05:08,2018/06/01 06:08:21,00:5:26,00:8:39,326,519
application_1527220447442_448482,SUCCESS,2018/06/01 04:22:53,2018/06/01 04:27:47,2018/06/01 04:31:32,00:4:54,00:8:39,294,519
application_1527220447442_457165,SUCCESS,2018/06/01 07:02:44,2018/06/01 07:04:39,2018/06/01 07:11:22,00:1:55,00:8:38,115,518
application_1527220447442_455711,SUCCESS,2018/06/01 06:31:00,2018/06/01 06:37:02,2018/06/01 06:39:38,00:6:2,00:8:38,362,518
application_1527220447442_453475,SUCCESS,2018/06/01 05:59:35,2018/06/01 06:04:24,2018/06/01 06:08:13,00:4:49,00:8:38,289,518
application_1527220447442_454171,SUCCESS,2018/06/01 06:11:52,2018/06/01 06:15:55,2018/06/01 06:20:28,00:4:3,00:8:36,243,516
application_1527220447442_452897,SUCCESS,2018/06/01 05:45:53,2018/06/01 05:52:11,2018/06/01 05:54:28,00:6:18,00:8:35,378,515
application_1527220447442_455089,SUCCESS,2018/06/01 06:18:00,2018/06/01 06:21:40,2018/06/01 06:26:35,00:3:40,00:8:35,220,515
application_1527220447442_449572,SUCCESS,2018/06/01 04:46:54,2018/06/01 04:52:19,2018/06/01 04:55:29,00:5:25,00:8:35,325,515
application_1527220447442_454708,SUCCESS,2018/06/01 06:15:44,2018/06/01 06:19:32,2018/06/01 06:24:19,00:3:48,00:8:35,228,515
application_1527220447442_452290,SUCCESS,2018/06/01 05:40:00,2018/06/01 05:46:38,2018/06/01 05:48:34,00:6:38,00:8:34,398,514
application_1527220447442_456410,SUCCESS,2018/06/01 06:45:58,2018/06/01 06:53:07,2018/06/01 06:54:32,00:7:9,00:8:34,429,514
application_1527220447442_447640,SUCCESS,2018/06/01 04:14:17,2018/06/01 04:19:29,2018/06/01 04:22:51,00:5:12,00:8:34,312,514
application_1527220447442_447031,SUCCESS,2018/06/01 04:09:16,2018/06/01 04:13:37,2018/06/01 04:17:49,00:4:21,00:8:33,261,513
application_1527220447442_452172,SUCCESS,2018/06/01 05:30:17,2018/06/01 05:33:54,2018/06/01 05:38:50,00:3:37,00:8:33,217,513
application_1527220447442_448147,SUCCESS,2018/06/01 04:18:04,2018/06/01 04:23:13,2018/06/01 04:26:37,00:5:9,00:8:33,309,513
application_1527220447442_451833,SUCCESS,2018/06/01 05:23:56,2018/06/01 05:28:50,2018/06/01 05:32:28,00:4:54,00:8:32,294,512
application_1527220447442_451836,SUCCESS,2018/06/01 05:23:56,2018/06/01 05:28:50,2018/06/01 05:32:28,00:4:54,00:8:32,294,512
application_1527220447442_452599,SUCCESS,2018/06/01 05:39:50,2018/06/01 05:45:57,2018/06/01 05:48:21,00:6:7,00:8:31,367,511
application_1527220447442_453426,SUCCESS,2018/06/01 05:57:24,2018/06/01 06:01:42,2018/06/01 06:05:55,00:4:18,00:8:31,258,511
application_1527220447442_453253,SUCCESS,2018/06/01 05:51:02,2018/06/01 05:56:32,2018/06/01 05:59:33,00:5:30,00:8:31,330,511
application_1527220447442_460140,SUCCESS,2018/06/01 07:47:18,2018/06/01 07:51:58,2018/06/01 07:55:49,00:4:40,00:8:31,280,511
application_1527220447442_449039,SUCCESS,2018/06/01 04:36:05,2018/06/01 04:38:25,2018/06/01 04:44:35,00:2:20,00:8:30,140,510
application_1527220447442_454149,SUCCESS,2018/06/01 06:10:09,2018/06/01 06:14:02,2018/06/01 06:18:39,00:3:53,00:8:30,233,510
application_1527220447442_455178,SUCCESS,2018/06/01 06:19:24,2018/06/01 06:26:57,2018/06/01 06:27:53,00:7:33,00:8:29,453,509
application_1527220447442_448148,SUCCESS,2018/06/01 04:17:43,2018/06/01 04:22:11,2018/06/01 04:26:11,00:4:28,00:8:28,268,508
application_1527220447442_455174,SUCCESS,2018/06/01 06:20:03,2018/06/01 06:26:55,2018/06/01 06:28:31,00:6:52,00:8:28,412,508
application_1527220447442_455704,SUCCESS,2018/06/01 06:29:24,2018/06/01 06:34:37,2018/06/01 06:37:52,00:5:13,00:8:28,313,508
application_1527220447442_452910,SUCCESS,2018/06/01 05:46:01,2018/06/01 05:52:09,2018/06/01 05:54:29,00:6:8,00:8:28,368,508
application_1527220447442_447628,SUCCESS,2018/06/01 04:12:48,2018/06/01 04:17:07,2018/06/01 04:21:16,00:4:19,00:8:28,259,508
application_1527220447442_438652,SUCCESS,2018/06/01 01:13:17,2018/06/01 01:17:11,2018/06/01 01:21:45,00:3:54,00:8:28,234,508
application_1527220447442_454162,SUCCESS,2018/06/01 06:10:13,2018/06/01 06:13:41,2018/06/01 06:18:40,00:3:28,00:8:27,208,507
application_1527220447442_449281,SUCCESS,2018/06/01 04:40:00,2018/06/01 04:43:48,2018/06/01 04:48:27,00:3:48,00:8:27,228,507
application_1527220447442_455720,SUCCESS,2018/06/01 06:29:31,2018/06/01 06:34:41,2018/06/01 06:37:58,00:5:10,00:8:27,310,507
application_1527220447442_434799,SUCCESS,2018/06/01 00:13:33,2018/06/01 00:18:12,2018/06/01 00:22:00,00:4:39,00:8:27,279,507
application_1527220447442_456246,SUCCESS,2018/06/01 06:41:34,2018/06/01 06:45:40,2018/06/01 06:50:01,00:4:6,00:8:27,246,507
application_1527220447442_454686,SUCCESS,2018/06/01 06:13:45,2018/06/01 06:18:50,2018/06/01 06:22:11,00:5:5,00:8:26,305,506
application_1527220447442_452884,SUCCESS,2018/06/01 05:46:03,2018/06/01 05:52:13,2018/06/01 05:54:29,00:6:10,00:8:26,370,506
application_1527220447442_454289,SUCCESS,2018/06/01 06:10:15,2018/06/01 06:13:42,2018/06/01 06:18:40,00:3:27,00:8:25,207,505
application_1527220447442_448104,SUCCESS,2018/06/01 04:18:13,2018/06/01 04:22:59,2018/06/01 04:26:38,00:4:46,00:8:25,286,505
application_1527220447442_451939,SUCCESS,2018/06/01 05:24:12,2018/06/01 05:29:37,2018/06/01 05:32:37,00:5:25,00:8:25,325,505
application_1527220447442_448146,SUCCESS,2018/06/01 04:18:14,2018/06/01 04:22:59,2018/06/01 04:26:38,00:4:45,00:8:24,285,504
application_1527220447442_454284,SUCCESS,2018/06/01 06:10:17,2018/06/01 06:13:42,2018/06/01 06:18:40,00:3:25,00:8:23,205,503
application_1527220447442_443053,SUCCESS,2018/06/01 02:39:09,2018/06/01 02:43:19,2018/06/01 02:47:32,00:4:10,00:8:23,250,503
application_1527220447442_452237,SUCCESS,2018/06/01 05:37:06,2018/06/01 05:40:59,2018/06/01 05:45:29,00:3:53,00:8:23,233,503
application_1527220447442_448085,SUCCESS,2018/06/01 04:18:14,2018/06/01 04:23:14,2018/06/01 04:26:37,00:5:0,00:8:23,300,503
application_1527220447442_440614,SUCCESS,2018/06/01 01:52:11,2018/06/01 01:56:51,2018/06/01 02:00:32,00:4:40,00:8:21,280,501
application_1527220447442_440866,SUCCESS,2018/06/01 01:55:47,2018/06/01 01:59:00,2018/06/01 02:04:08,00:3:13,00:8:21,193,501
application_1527220447442_454302,SUCCESS,2018/06/01 06:10:18,2018/06/01 06:13:42,2018/06/01 06:18:39,00:3:24,00:8:21,204,501
application_1527220447442_448967,SUCCESS,2018/06/01 04:36:04,2018/06/01 04:36:59,2018/06/01 04:44:24,00:0:55,00:8:20,55,500
application_1527220447442_446877,SUCCESS,2018/06/01 04:03:55,2018/06/01 04:05:04,2018/06/01 04:12:15,00:1:9,00:8:20,69,500
application_1527220447442_445641,SUCCESS,2018/06/01 03:32:30,2018/06/01 03:35:49,2018/06/01 03:40:50,00:3:19,00:8:20,199,500
application_1527220447442_452593,SUCCESS,2018/06/01 05:40:09,2018/06/01 05:46:36,2018/06/01 05:48:29,00:6:27,00:8:20,387,500
application_1527220447442_455559,SUCCESS,2018/06/01 06:24:30,2018/06/01 06:28:54,2018/06/01 06:32:49,00:4:24,00:8:19,264,499
application_1527220447442_449531,SUCCESS,2018/06/01 04:49:09,2018/06/01 04:54:37,2018/06/01 04:57:28,00:5:28,00:8:19,328,499
application_1527220447442_452779,SUCCESS,2018/06/01 05:42:17,2018/06/01 05:48:00,2018/06/01 05:50:36,00:5:43,00:8:19,343,499
application_1527220447442_452604,SUCCESS,2018/06/01 05:43:49,2018/06/01 05:50:13,2018/06/01 05:52:07,00:6:24,00:8:18,384,498
application_1527220447442_452922,SUCCESS,2018/06/01 05:46:12,2018/06/01 05:52:14,2018/06/01 05:54:30,00:6:2,00:8:18,362,498
application_1527220447442_450205,SUCCESS,2018/06/01 05:07:50,2018/06/01 05:10:26,2018/06/01 05:16:08,00:2:36,00:8:18,156,498
application_1527220447442_452830,SUCCESS,2018/06/01 05:43:49,2018/06/01 05:50:13,2018/06/01 05:52:07,00:6:24,00:8:18,384,498
application_1527220447442_452522,SUCCESS,2018/06/01 05:40:17,2018/06/01 05:46:35,2018/06/01 05:48:35,00:6:18,00:8:18,378,498
application_1527220447442_456837,SUCCESS,2018/06/01 06:55:41,2018/06/01 06:57:50,2018/06/01 07:03:59,00:2:9,00:8:18,129,498
application_1527220447442_448910,SUCCESS,2018/06/01 04:34:08,2018/06/01 04:36:11,2018/06/01 04:42:25,00:2:3,00:8:17,123,497
application_1527220447442_451955,SUCCESS,2018/06/01 05:24:44,2018/06/01 05:29:44,2018/06/01 05:33:01,00:5:0,00:8:17,300,497
application_1527220447442_449756,SUCCESS,2018/06/01 04:48:37,2018/06/01 04:55:22,2018/06/01 04:56:54,00:6:45,00:8:17,405,497
application_1527220447442_455652,SUCCESS,2018/06/01 06:28:47,2018/06/01 06:35:04,2018/06/01 06:37:03,00:6:17,00:8:16,377,496
application_1527220447442_442373,SUCCESS,2018/06/01 02:22:30,2018/06/01 02:26:06,2018/06/01 02:30:46,00:3:36,00:8:16,216,496
application_1527220447442_450104,SUCCESS,2018/06/01 05:04:33,2018/06/01 05:06:36,2018/06/01 05:12:49,00:2:3,00:8:16,123,496
application_1527220447442_456521,SUCCESS,2018/06/01 06:46:22,2018/06/01 06:53:18,2018/06/01 06:54:38,00:6:56,00:8:16,416,496
application_1527220447442_450236,SUCCESS,2018/06/01 05:07:35,2018/06/01 05:11:02,2018/06/01 05:15:50,00:3:27,00:8:15,207,495
application_1527220447442_452619,SUCCESS,2018/06/01 05:42:22,2018/06/01 05:48:33,2018/06/01 05:50:36,00:6:11,00:8:14,371,494
application_1527220447442_452799,SUCCESS,2018/06/01 05:42:24,2018/06/01 05:47:58,2018/06/01 05:50:37,00:5:34,00:8:13,334,493
application_1527220447442_454161,SUCCESS,2018/06/01 06:10:33,2018/06/01 06:13:46,2018/06/01 06:18:46,00:3:13,00:8:13,193,493
application_1527220447442_452228,SUCCESS,2018/06/01 05:32:42,2018/06/01 05:36:28,2018/06/01 05:40:55,00:3:46,00:8:13,226,493
application_1527220447442_452244,SUCCESS,2018/06/01 05:32:42,2018/06/01 05:36:11,2018/06/01 05:40:55,00:3:29,00:8:13,209,493
application_1527220447442_446876,SUCCESS,2018/06/01 04:04:17,2018/06/01 04:05:56,2018/06/01 04:12:30,00:1:39,00:8:13,99,493
application_1527220447442_449731,SUCCESS,2018/06/01 04:47:43,2018/06/01 04:54:34,2018/06/01 04:55:56,00:6:51,00:8:13,411,493
application_1527220447442_455446,SUCCESS,2018/06/01 06:24:25,2018/06/01 06:28:49,2018/06/01 06:32:38,00:4:24,00:8:13,264,493
application_1527220447442_440361,SUCCESS,2018/06/01 01:43:33,2018/06/01 01:46:21,2018/06/01 01:51:46,00:2:48,00:8:13,168,493
application_1527220447442_449561,SUCCESS,2018/06/01 04:47:43,2018/06/01 04:54:33,2018/06/01 04:55:56,00:6:50,00:8:13,410,493
application_1527220447442_457091,SUCCESS,2018/06/01 07:01:25,2018/06/01 07:04:22,2018/06/01 07:09:38,00:2:57,00:8:13,177,493
application_1527220447442_452286,SUCCESS,2018/06/01 05:38:16,2018/06/01 05:43:06,2018/06/01 05:46:28,00:4:50,00:8:12,290,492
application_1527220447442_451952,SUCCESS,2018/06/01 05:25:03,2018/06/01 05:29:52,2018/06/01 05:33:15,00:4:49,00:8:12,289,492
application_1527220447442_450877,SUCCESS,2018/06/01 05:12:58,2018/06/01 05:19:27,2018/06/01 05:21:10,00:6:29,00:8:12,389,492
application_1527220447442_439258,SUCCESS,2018/06/01 01:19:19,2018/06/01 01:22:51,2018/06/01 01:27:31,00:3:32,00:8:12,212,492
application_1527220447442_447056,SUCCESS,2018/06/01 04:10:48,2018/06/01 04:16:37,2018/06/01 04:19:00,00:5:49,00:8:12,349,492
