application_id,status,submit_time,start_time,finished_time,allocate_time,total_time,allocate_seconds,total_seconds
application_1527220447442_44150,SUCCESS,2018/05/26 03:10:03,2018/05/26 03:53:59,2018/05/26 04:24:13,00:43:56,01:14:10,2636,4450
application_1527220447442_44175,SUCCESS,2018/05/26 03:10:56,2018/05/26 03:54:00,2018/05/26 04:25:06,00:43:4,01:14:10,2584,4450
application_1527220447442_42481,SUCCESS,2018/05/26 02:22:22,2018/05/26 03:12:49,2018/05/26 03:35:58,00:50:27,01:13:36,3027,4416
application_1527220447442_42606,SUCCESS,2018/05/26 02:22:19,2018/05/26 03:12:42,2018/05/26 03:35:43,00:50:23,01:13:24,3023,4404
application_1527220447442_42582,SUCCESS,2018/05/26 02:22:19,2018/05/26 03:12:42,2018/05/26 03:35:43,00:50:23,01:13:24,3023,4404
application_1527220447442_42468,SUCCESS,2018/05/26 02:22:08,2018/05/26 03:12:35,2018/05/26 03:35:30,00:50:27,01:13:22,3027,4402
application_1527220447442_42456,SUCCESS,2018/05/26 02:22:05,2018/05/26 03:12:33,2018/05/26 03:35:23,00:50:28,01:13:18,3028,4398
application_1527220447442_42560,SUCCESS,2018/05/26 02:22:20,2018/05/26 03:12:41,2018/05/26 03:35:28,00:50:21,01:13:8,3021,4388
application_1527220447442_42589,SUCCESS,2018/05/26 02:22:25,2018/05/26 03:12:48,2018/05/26 03:35:28,00:50:23,01:13:3,3023,4383
application_1527220447442_42537,SUCCESS,2018/05/26 02:22:20,2018/05/26 03:12:41,2018/05/26 03:35:22,00:50:21,01:13:2,3021,4382
application_1527220447442_42518,SUCCESS,2018/05/26 02:22:20,2018/05/26 03:12:41,2018/05/26 03:35:22,00:50:21,01:13:2,3021,4382
application_1527220447442_42626,SUCCESS,2018/05/26 02:22:20,2018/05/26 03:12:47,2018/05/26 03:35:21,00:50:27,01:13:1,3027,4381
application_1527220447442_43635,SUCCESS,2018/05/26 02:45:38,2018/05/26 03:53:55,2018/05/26 03:58:37,01:8:17,01:12:59,4097,4379
application_1527220447442_42505,SUCCESS,2018/05/26 02:22:31,2018/05/26 03:12:50,2018/05/26 03:35:29,00:50:19,01:12:58,3019,4378
application_1527220447442_45157,SUCCESS,2018/05/26 03:36:14,2018/05/26 04:10:20,2018/05/26 04:48:59,00:34:6,01:12:45,2046,4365
application_1527220447442_45163,SUCCESS,2018/05/26 03:36:14,2018/05/26 04:10:21,2018/05/26 04:48:59,00:34:7,01:12:45,2047,4365
application_1527220447442_43749,SUCCESS,2018/05/26 02:51:29,2018/05/26 03:54:01,2018/05/26 04:04:04,01:2:32,01:12:35,3752,4355
application_1527220447442_45320,SUCCESS,2018/05/26 03:39:19,2018/05/26 04:10:24,2018/05/26 04:51:52,00:31:5,01:12:33,1865,4353
application_1527220447442_43752,SUCCESS,2018/05/26 02:51:25,2018/05/26 03:53:57,2018/05/26 04:03:58,01:2:32,01:12:33,3752,4353
application_1527220447442_44585,SUCCESS,2018/05/26 03:18:12,2018/05/26 04:10:36,2018/05/26 04:30:29,00:52:24,01:12:17,3144,4337
application_1527220447442_43639,SUCCESS,2018/05/26 02:46:59,2018/05/26 03:53:55,2018/05/26 03:59:11,01:6:56,01:12:12,4016,4332
application_1527220447442_43755,SUCCESS,2018/05/26 02:51:58,2018/05/26 03:54:00,2018/05/26 04:04:04,01:2:2,01:12:6,3722,4326
application_1527220447442_42109,SUCCESS,2018/05/26 02:06:23,2018/05/26 03:12:28,2018/05/26 03:18:17,01:6:5,01:11:54,3965,4314
application_1527220447442_44390,SUCCESS,2018/05/26 03:14:29,2018/05/26 04:10:33,2018/05/26 04:26:23,00:56:4,01:11:54,3364,4314
application_1527220447442_45175,SUCCESS,2018/05/26 03:37:48,2018/05/26 04:10:22,2018/05/26 04:49:41,00:32:34,01:11:53,1954,4313
application_1527220447442_45169,SUCCESS,2018/05/26 03:37:51,2018/05/26 04:10:22,2018/05/26 04:49:41,00:32:31,01:11:50,1951,4310
application_1527220447442_45172,SUCCESS,2018/05/26 03:37:53,2018/05/26 04:10:22,2018/05/26 04:49:41,00:32:29,01:11:48,1949,4308
application_1527220447442_43694,SUCCESS,2018/05/26 02:47:27,2018/05/26 03:53:55,2018/05/26 03:59:11,01:6:28,01:11:44,3988,4304
application_1527220447442_43638,SUCCESS,2018/05/26 02:46:56,2018/05/26 03:53:55,2018/05/26 03:58:37,01:6:59,01:11:41,4019,4301
application_1527220447442_43644,SUCCESS,2018/05/26 02:46:56,2018/05/26 03:53:56,2018/05/26 03:58:37,01:7:0,01:11:41,4020,4301
application_1527220447442_43641,SUCCESS,2018/05/26 02:46:56,2018/05/26 03:53:55,2018/05/26 03:58:37,01:6:59,01:11:41,4019,4301
application_1527220447442_43643,SUCCESS,2018/05/26 02:46:56,2018/05/26 03:53:55,2018/05/26 03:58:37,01:6:59,01:11:41,4019,4301
application_1527220447442_43700,SUCCESS,2018/05/26 02:47:33,2018/05/26 03:53:55,2018/05/26 03:59:11,01:6:22,01:11:38,3982,4298
application_1527220447442_43659,SUCCESS,2018/05/26 02:47:03,2018/05/26 03:53:55,2018/05/26 03:58:37,01:6:52,01:11:34,4012,4294
application_1527220447442_43780,SUCCESS,2018/05/26 02:53:16,2018/05/26 03:53:58,2018/05/26 04:04:26,01:0:42,01:11:10,3642,4270
application_1527220447442_44756,SUCCESS,2018/05/26 03:22:07,2018/05/26 04:10:38,2018/05/26 04:33:14,00:48:31,01:11:7,2911,4267
application_1527220447442_44727,SUCCESS,2018/05/26 03:21:28,2018/05/26 04:09:14,2018/05/26 04:32:33,00:47:46,01:11:5,2866,4265
application_1527220447442_44591,SUCCESS,2018/05/26 03:18:20,2018/05/26 04:10:36,2018/05/26 04:29:15,00:52:16,01:10:55,3136,4255
application_1527220447442_44425,SUCCESS,2018/05/26 03:14:35,2018/05/26 04:10:30,2018/05/26 04:25:30,00:55:55,01:10:55,3355,4255
application_1527220447442_43776,SUCCESS,2018/05/26 02:53:15,2018/05/26 03:54:03,2018/05/26 04:04:04,01:0:48,01:10:49,3648,4249
application_1527220447442_43779,SUCCESS,2018/05/26 02:53:16,2018/05/26 03:54:00,2018/05/26 04:04:04,01:0:44,01:10:48,3644,4248
application_1527220447442_44737,SUCCESS,2018/05/26 03:21:50,2018/05/26 04:09:20,2018/05/26 04:32:33,00:47:30,01:10:43,2850,4243
application_1527220447442_43731,SUCCESS,2018/05/26 02:47:53,2018/05/26 03:53:55,2018/05/26 03:58:36,01:6:2,01:10:43,3962,4243
application_1527220447442_43732,SUCCESS,2018/05/26 02:47:53,2018/05/26 03:53:56,2018/05/26 03:58:36,01:6:3,01:10:43,3963,4243
application_1527220447442_43736,SUCCESS,2018/05/26 02:48:07,2018/05/26 03:53:57,2018/05/26 03:58:36,01:5:50,01:10:29,3950,4229
application_1527220447442_44380,SUCCESS,2018/05/26 03:14:12,2018/05/26 03:54:02,2018/05/26 04:24:38,00:39:50,01:10:26,2390,4226
application_1527220447442_45181,SUCCESS,2018/05/26 03:38:27,2018/05/26 04:10:23,2018/05/26 04:48:45,00:31:56,01:10:18,1916,4218
application_1527220447442_43737,SUCCESS,2018/05/26 02:48:24,2018/05/26 03:53:57,2018/05/26 03:58:36,01:5:33,01:10:12,3933,4212
application_1527220447442_45294,SUCCESS,2018/05/26 03:39:33,2018/05/26 04:10:23,2018/05/26 04:49:37,00:30:50,01:10:4,1850,4204
application_1527220447442_44159,SUCCESS,2018/05/26 03:10:05,2018/05/26 03:54:00,2018/05/26 04:19:51,00:43:55,01:9:46,2635,4186
application_1527220447442_43784,SUCCESS,2018/05/26 02:54:41,2018/05/26 03:53:57,2018/05/26 04:04:26,00:59:16,01:9:45,3556,4185
application_1527220447442_43742,SUCCESS,2018/05/26 02:49:00,2018/05/26 03:53:57,2018/05/26 03:58:36,01:4:57,01:9:36,3897,4176
application_1527220447442_43785,SUCCESS,2018/05/26 02:54:51,2018/05/26 03:53:58,2018/05/26 04:04:26,00:59:7,01:9:35,3547,4175
application_1527220447442_45373,SUCCESS,2018/05/26 03:41:33,2018/05/26 04:10:24,2018/05/26 04:51:08,00:28:51,01:9:35,1731,4175
application_1527220447442_45058,SUCCESS,2018/05/26 03:30:38,2018/05/26 04:10:20,2018/05/26 04:39:56,00:39:42,01:9:18,2382,4158
application_1527220447442_45164,SUCCESS,2018/05/26 03:36:08,2018/05/26 04:10:20,2018/05/26 04:44:41,00:34:12,01:8:33,2052,4113
application_1527220447442_45387,SUCCESS,2018/05/26 03:42:37,2018/05/26 04:10:23,2018/05/26 04:51:08,00:27:46,01:8:31,1666,4111
application_1527220447442_42480,SUCCESS,2018/05/26 02:22:07,2018/05/26 03:12:34,2018/05/26 03:30:27,00:50:27,01:8:20,3027,4100
application_1527220447442_42454,SUCCESS,2018/05/26 02:22:07,2018/05/26 03:12:35,2018/05/26 03:30:26,00:50:28,01:8:19,3028,4099
application_1527220447442_42464,SUCCESS,2018/05/26 02:22:03,2018/05/26 03:12:30,2018/05/26 03:30:22,00:50:27,01:8:19,3027,4099
application_1527220447442_42471,SUCCESS,2018/05/26 02:22:04,2018/05/26 03:12:31,2018/05/26 03:30:22,00:50:27,01:8:18,3027,4098
application_1527220447442_42485,SUCCESS,2018/05/26 02:22:08,2018/05/26 03:12:35,2018/05/26 03:30:26,00:50:27,01:8:18,3027,4098
application_1527220447442_45148,SUCCESS,2018/05/26 03:35:00,2018/05/26 04:10:21,2018/05/26 04:43:15,00:35:21,01:8:15,2121,4095
application_1527220447442_42631,SUCCESS,2018/05/26 02:22:20,2018/05/26 03:12:43,2018/05/26 03:30:35,00:50:23,01:8:15,3023,4095
application_1527220447442_42610,SUCCESS,2018/05/26 02:22:25,2018/05/26 03:12:50,2018/05/26 03:30:40,00:50:25,01:8:15,3025,4095
application_1527220447442_42591,SUCCESS,2018/05/26 02:22:25,2018/05/26 03:12:48,2018/05/26 03:30:38,00:50:23,01:8:13,3023,4093
application_1527220447442_42510,SUCCESS,2018/05/26 02:22:21,2018/05/26 03:12:46,2018/05/26 03:30:29,00:50:25,01:8:8,3025,4088
application_1527220447442_44195,SUCCESS,2018/05/26 03:11:52,2018/05/26 03:53:59,2018/05/26 04:19:59,00:42:7,01:8:7,2527,4087
application_1527220447442_44426,SUCCESS,2018/05/26 03:14:36,2018/05/26 04:10:30,2018/05/26 04:22:40,00:55:54,01:8:4,3354,4084
application_1527220447442_42625,SUCCESS,2018/05/26 02:22:20,2018/05/26 03:12:48,2018/05/26 03:30:23,00:50:28,01:8:3,3028,4083
application_1527220447442_42617,SUCCESS,2018/05/26 02:22:21,2018/05/26 03:12:47,2018/05/26 03:30:23,00:50:26,01:8:2,3026,4082
application_1527220447442_44428,SUCCESS,2018/05/26 03:14:29,2018/05/26 04:10:28,2018/05/26 04:22:27,00:55:59,01:7:58,3359,4078
application_1527220447442_44258,SUCCESS,2018/05/26 03:14:29,2018/05/26 04:10:33,2018/05/26 04:22:27,00:56:4,01:7:58,3364,4078
application_1527220447442_42607,SUCCESS,2018/05/26 02:22:32,2018/05/26 03:12:53,2018/05/26 03:30:29,00:50:21,01:7:57,3021,4077
application_1527220447442_45405,SUCCESS,2018/05/26 03:44:12,2018/05/26 04:10:26,2018/05/26 04:52:06,00:26:14,01:7:54,1574,4074
application_1527220447442_45953,SUCCESS,2018/05/26 03:58:06,2018/05/26 04:10:48,2018/05/26 05:05:44,00:12:42,01:7:38,762,4058
application_1527220447442_42678,SUCCESS,2018/05/26 02:22:54,2018/05/26 03:12:53,2018/05/26 03:30:29,00:49:59,01:7:35,2999,4055
application_1527220447442_46068,SUCCESS,2018/05/26 04:02:48,2018/05/26 04:37:03,2018/05/26 05:10:18,00:34:15,01:7:30,2055,4050
application_1527220447442_44270,SUCCESS,2018/05/26 03:15:28,2018/05/26 04:10:25,2018/05/26 04:22:55,00:54:57,01:7:27,3297,4047
application_1527220447442_43750,SUCCESS,2018/05/26 02:51:26,2018/05/26 03:54:01,2018/05/26 03:58:38,01:2:35,01:7:12,3755,4032
application_1527220447442_44454,SUCCESS,2018/05/26 03:14:29,2018/05/26 04:10:28,2018/05/26 04:21:40,00:55:59,01:7:11,3359,4031
application_1527220447442_43753,SUCCESS,2018/05/26 02:51:29,2018/05/26 03:54:00,2018/05/26 03:58:38,01:2:31,01:7:9,3751,4029
application_1527220447442_44278,SUCCESS,2018/05/26 03:14:29,2018/05/26 04:10:26,2018/05/26 04:21:38,00:55:57,01:7:9,3357,4029
application_1527220447442_46071,SUCCESS,2018/05/26 04:03:14,2018/05/26 04:37:08,2018/05/26 05:10:11,00:33:54,01:6:57,2034,4017
application_1527220447442_43764,SUCCESS,2018/05/26 02:51:58,2018/05/26 03:54:01,2018/05/26 03:58:38,01:2:3,01:6:40,3723,4000
application_1527220447442_43759,SUCCESS,2018/05/26 02:51:58,2018/05/26 03:54:01,2018/05/26 03:58:38,01:2:3,01:6:40,3723,4000
application_1527220447442_45519,SUCCESS,2018/05/26 03:45:41,2018/05/26 04:10:28,2018/05/26 04:52:06,00:24:47,01:6:25,1487,3985
application_1527220447442_43905,SUCCESS,2018/05/26 02:58:22,2018/05/26 03:53:57,2018/05/26 04:04:26,00:55:35,01:6:4,3335,3964
application_1527220447442_43917,SUCCESS,2018/05/26 02:58:22,2018/05/26 03:53:57,2018/05/26 04:04:26,00:55:35,01:6:4,3335,3964
application_1527220447442_43781,SUCCESS,2018/05/26 02:53:16,2018/05/26 03:53:58,2018/05/26 03:59:10,01:0:42,01:5:54,3642,3954
application_1527220447442_45654,SUCCESS,2018/05/26 03:52:00,2018/05/26 04:10:30,2018/05/26 04:57:40,00:18:30,01:5:40,1110,3940
application_1527220447442_45655,SUCCESS,2018/05/26 03:52:00,2018/05/26 04:10:33,2018/05/26 04:57:40,00:18:33,01:5:40,1113,3940
application_1527220447442_45650,SUCCESS,2018/05/26 03:52:00,2018/05/26 04:10:33,2018/05/26 04:57:40,00:18:33,01:5:40,1113,3940
application_1527220447442_45651,SUCCESS,2018/05/26 03:52:00,2018/05/26 04:10:26,2018/05/26 04:57:40,00:18:26,01:5:40,1106,3940
application_1527220447442_44005,SUCCESS,2018/05/26 02:58:53,2018/05/26 03:53:57,2018/05/26 04:04:26,00:55:4,01:5:33,3304,3933
application_1527220447442_46118,SUCCESS,2018/05/26 04:05:04,2018/05/26 04:37:05,2018/05/26 05:10:24,00:32:1,01:5:20,1921,3920
application_1527220447442_45659,SUCCESS,2018/05/26 03:52:20,2018/05/26 04:10:29,2018/05/26 04:57:40,00:18:9,01:5:20,1089,3920
application_1527220447442_45914,SUCCESS,2018/05/26 03:57:45,2018/05/26 04:10:42,2018/05/26 05:02:33,00:12:57,01:4:48,777,3888
application_1527220447442_44025,SUCCESS,2018/05/26 02:59:39,2018/05/26 03:53:58,2018/05/26 04:03:55,00:54:19,01:4:16,3259,3856
application_1527220447442_43787,SUCCESS,2018/05/26 02:54:57,2018/05/26 03:53:58,2018/05/26 03:59:10,00:59:1,01:4:13,3541,3853
application_1527220447442_45890,SUCCESS,2018/05/26 03:55:36,2018/05/26 04:10:39,2018/05/26 04:59:45,00:15:3,01:4:9,903,3849
application_1527220447442_45638,SUCCESS,2018/05/26 03:51:13,2018/05/26 04:10:27,2018/05/26 04:55:21,00:19:14,01:4:8,1154,3848
application_1527220447442_44580,SUCCESS,2018/05/26 03:18:13,2018/05/26 04:10:34,2018/05/26 04:22:19,00:52:21,01:4:6,3141,3846
application_1527220447442_45635,SUCCESS,2018/05/26 03:51:15,2018/05/26 04:10:33,2018/05/26 04:55:21,00:19:18,01:4:6,1158,3846
application_1527220447442_45643,SUCCESS,2018/05/26 03:51:39,2018/05/26 04:10:23,2018/05/26 04:55:33,00:18:44,01:3:54,1124,3834
application_1527220447442_45645,SUCCESS,2018/05/26 03:51:42,2018/05/26 04:10:27,2018/05/26 04:55:33,00:18:45,01:3:51,1125,3831
application_1527220447442_45648,SUCCESS,2018/05/26 03:51:42,2018/05/26 04:10:29,2018/05/26 04:55:33,00:18:47,01:3:51,1127,3831
application_1527220447442_45647,SUCCESS,2018/05/26 03:51:42,2018/05/26 04:10:29,2018/05/26 04:55:33,00:18:47,01:3:51,1127,3831
application_1527220447442_45649,SUCCESS,2018/05/26 03:51:43,2018/05/26 04:10:29,2018/05/26 04:55:33,00:18:46,01:3:50,1126,3830
application_1527220447442_45646,SUCCESS,2018/05/26 03:51:50,2018/05/26 04:10:30,2018/05/26 04:55:33,00:18:40,01:3:43,1120,3823
application_1527220447442_45644,SUCCESS,2018/05/26 03:51:50,2018/05/26 04:10:27,2018/05/26 04:55:33,00:18:37,01:3:43,1117,3823
application_1527220447442_43788,SUCCESS,2018/05/26 02:55:30,2018/05/26 03:53:57,2018/05/26 03:59:10,00:58:27,01:3:40,3507,3820
application_1527220447442_45613,SUCCESS,2018/05/26 03:48:29,2018/05/26 04:10:28,2018/05/26 04:52:06,00:21:59,01:3:37,1319,3817
application_1527220447442_45653,SUCCESS,2018/05/26 03:52:00,2018/05/26 04:10:28,2018/05/26 04:55:33,00:18:28,01:3:33,1108,3813
application_1527220447442_45652,SUCCESS,2018/05/26 03:52:00,2018/05/26 04:10:26,2018/05/26 04:55:33,00:18:26,01:3:33,1106,3813
application_1527220447442_45071,SUCCESS,2018/05/26 03:31:30,2018/05/26 04:10:21,2018/05/26 04:35:02,00:38:51,01:3:32,2331,3812
application_1527220447442_42635,SUCCESS,2018/05/26 02:22:23,2018/05/26 03:12:50,2018/05/26 03:25:16,00:50:27,01:2:53,3027,3773
application_1527220447442_42449,SUCCESS,2018/05/26 02:22:07,2018/05/26 03:12:35,2018/05/26 03:25:00,00:50:28,01:2:53,3028,3773
application_1527220447442_42524,SUCCESS,2018/05/26 02:22:24,2018/05/26 03:12:50,2018/05/26 03:25:16,00:50:26,01:2:52,3026,3772
application_1527220447442_44031,SUCCESS,2018/05/26 03:01:05,2018/05/26 03:53:58,2018/05/26 04:03:55,00:52:53,01:2:50,3173,3770
application_1527220447442_42551,SUCCESS,2018/05/26 02:22:20,2018/05/26 03:12:42,2018/05/26 03:25:08,00:50:22,01:2:48,3022,3768
application_1527220447442_42587,SUCCESS,2018/05/26 02:22:19,2018/05/26 03:12:40,2018/05/26 03:25:04,00:50:21,01:2:45,3021,3765
application_1527220447442_42487,SUCCESS,2018/05/26 02:22:21,2018/05/26 03:12:53,2018/05/26 03:25:06,00:50:32,01:2:45,3032,3765
application_1527220447442_42552,SUCCESS,2018/05/26 02:22:20,2018/05/26 03:12:46,2018/05/26 03:25:04,00:50:26,01:2:44,3026,3764
application_1527220447442_42598,SUCCESS,2018/05/26 02:22:19,2018/05/26 03:12:41,2018/05/26 03:25:02,00:50:22,01:2:43,3022,3763
application_1527220447442_44394,SUCCESS,2018/05/26 03:14:35,2018/05/26 04:10:22,2018/05/26 04:17:18,00:55:47,01:2:43,3347,3763
application_1527220447442_44373,SUCCESS,2018/05/26 03:14:35,2018/05/26 04:10:21,2018/05/26 04:17:18,00:55:46,01:2:43,3346,3763
application_1527220447442_42514,SUCCESS,2018/05/26 02:22:31,2018/05/26 03:12:50,2018/05/26 03:25:13,00:50:19,01:2:42,3019,3762
application_1527220447442_42539,SUCCESS,2018/05/26 02:22:25,2018/05/26 03:12:48,2018/05/26 03:25:03,00:50:23,01:2:38,3023,3758
application_1527220447442_42523,SUCCESS,2018/05/26 02:22:20,2018/05/26 03:12:49,2018/05/26 03:24:56,00:50:29,01:2:36,3029,3756
application_1527220447442_45046,SUCCESS,2018/05/26 03:30:30,2018/05/26 04:10:20,2018/05/26 04:33:04,00:39:50,01:2:34,2390,3754
application_1527220447442_42581,SUCCESS,2018/05/26 02:22:32,2018/05/26 03:12:52,2018/05/26 03:25:06,00:50:20,01:2:34,3020,3754
application_1527220447442_42593,SUCCESS,2018/05/26 02:22:32,2018/05/26 03:12:52,2018/05/26 03:25:05,00:50:20,01:2:33,3020,3753
application_1527220447442_42578,SUCCESS,2018/05/26 02:22:32,2018/05/26 03:12:54,2018/05/26 03:25:05,00:50:22,01:2:33,3022,3753
application_1527220447442_44466,SUCCESS,2018/05/26 03:14:47,2018/05/26 04:10:22,2018/05/26 04:17:18,00:55:35,01:2:31,3335,3751
application_1527220447442_44464,SUCCESS,2018/05/26 03:14:47,2018/05/26 04:10:26,2018/05/26 04:17:18,00:55:39,01:2:31,3339,3751
application_1527220447442_44473,SUCCESS,2018/05/26 03:14:49,2018/05/26 04:10:21,2018/05/26 04:17:18,00:55:32,01:2:29,3332,3749
application_1527220447442_42677,SUCCESS,2018/05/26 02:22:37,2018/05/26 03:12:53,2018/05/26 03:25:05,00:50:16,01:2:28,3016,3748
application_1527220447442_44617,SUCCESS,2018/05/26 03:19:53,2018/05/26 04:10:39,2018/05/26 04:22:03,00:50:46,01:2:10,3046,3730
application_1527220447442_44611,SUCCESS,2018/05/26 03:19:53,2018/05/26 04:10:38,2018/05/26 04:21:56,00:50:45,01:2:3,3045,3723
application_1527220447442_44440,SUCCESS,2018/05/26 03:14:30,2018/05/26 04:10:24,2018/05/26 04:16:33,00:55:54,01:2:3,3354,3723
application_1527220447442_44376,SUCCESS,2018/05/26 03:14:30,2018/05/26 04:10:27,2018/05/26 04:16:33,00:55:57,01:2:3,3357,3723
application_1527220447442_44610,SUCCESS,2018/05/26 03:19:53,2018/05/26 04:10:38,2018/05/26 04:21:56,00:50:45,01:2:3,3045,3723
application_1527220447442_44427,SUCCESS,2018/05/26 03:14:30,2018/05/26 04:10:26,2018/05/26 04:16:33,00:55:56,01:2:3,3356,3723
application_1527220447442_44619,SUCCESS,2018/05/26 03:19:56,2018/05/26 04:10:40,2018/05/26 04:21:56,00:50:44,01:2:0,3044,3720
application_1527220447442_44479,SUCCESS,2018/05/26 03:15:20,2018/05/26 04:10:21,2018/05/26 04:17:18,00:55:1,01:1:58,3301,3718
application_1527220447442_44420,SUCCESS,2018/05/26 03:14:35,2018/05/26 04:10:27,2018/05/26 04:16:33,00:55:52,01:1:58,3352,3718
application_1527220447442_44288,SUCCESS,2018/05/26 03:14:35,2018/05/26 04:10:33,2018/05/26 04:16:33,00:55:58,01:1:58,3358,3718
application_1527220447442_44443,SUCCESS,2018/05/26 03:14:36,2018/05/26 04:10:30,2018/05/26 04:16:33,00:55:54,01:1:57,3354,3717
application_1527220447442_44418,SUCCESS,2018/05/26 03:14:36,2018/05/26 04:10:24,2018/05/26 04:16:33,00:55:48,01:1:57,3348,3717
application_1527220447442_44486,SUCCESS,2018/05/26 03:15:23,2018/05/26 04:10:24,2018/05/26 04:17:18,00:55:1,01:1:55,3301,3715
application_1527220447442_44485,SUCCESS,2018/05/26 03:15:25,2018/05/26 04:10:23,2018/05/26 04:17:18,00:54:58,01:1:53,3298,3713
application_1527220447442_42733,SUCCESS,2018/05/26 02:23:14,2018/05/26 03:12:50,2018/05/26 03:25:07,00:49:36,01:1:53,2976,3713
application_1527220447442_44286,SUCCESS,2018/05/26 03:15:28,2018/05/26 04:10:22,2018/05/26 04:17:18,00:54:54,01:1:50,3294,3710
application_1527220447442_44139,SUCCESS,2018/05/26 03:06:46,2018/05/26 03:53:57,2018/05/26 04:08:35,00:47:11,01:1:49,2831,3709
application_1527220447442_44484,SUCCESS,2018/05/26 03:15:24,2018/05/26 04:10:20,2018/05/26 04:17:12,00:54:56,01:1:48,3296,3708
application_1527220447442_44492,SUCCESS,2018/05/26 03:15:25,2018/05/26 04:09:56,2018/05/26 04:17:12,00:54:31,01:1:47,3271,3707
application_1527220447442_44462,SUCCESS,2018/05/26 03:14:49,2018/05/26 04:10:33,2018/05/26 04:16:33,00:55:44,01:1:44,3344,3704
application_1527220447442_45174,SUCCESS,2018/05/26 03:37:13,2018/05/26 04:10:33,2018/05/26 04:38:49,00:33:20,01:1:36,2000,3696
application_1527220447442_46122,SUCCESS,2018/05/26 04:05:18,2018/05/26 04:37:06,2018/05/26 05:06:53,00:31:48,01:1:35,1908,3695
application_1527220447442_46133,SUCCESS,2018/05/26 04:05:21,2018/05/26 04:37:06,2018/05/26 05:06:53,00:31:45,01:1:32,1905,3692
application_1527220447442_44495,SUCCESS,2018/05/26 03:15:42,2018/05/26 04:10:20,2018/05/26 04:17:12,00:54:38,01:1:30,3278,3690
application_1527220447442_44496,SUCCESS,2018/05/26 03:15:42,2018/05/26 04:10:21,2018/05/26 04:17:12,00:54:39,01:1:30,3279,3690
application_1527220447442_44393,SUCCESS,2018/05/26 03:14:25,2018/05/26 04:10:24,2018/05/26 04:15:49,00:55:59,01:1:24,3359,3684
application_1527220447442_44415,SUCCESS,2018/05/26 03:14:25,2018/05/26 04:10:22,2018/05/26 04:15:49,00:55:57,01:1:24,3357,3684
application_1527220447442_44377,SUCCESS,2018/05/26 03:14:25,2018/05/26 04:10:19,2018/05/26 04:15:49,00:55:54,01:1:24,3354,3684
application_1527220447442_44498,SUCCESS,2018/05/26 03:15:50,2018/05/26 04:10:36,2018/05/26 04:17:12,00:54:46,01:1:22,3286,3682
application_1527220447442_44497,SUCCESS,2018/05/26 03:15:50,2018/05/26 04:10:39,2018/05/26 04:17:12,00:54:49,01:1:22,3289,3682
application_1527220447442_44452,SUCCESS,2018/05/26 03:14:28,2018/05/26 04:10:25,2018/05/26 04:15:49,00:55:57,01:1:21,3357,3681
application_1527220447442_44431,SUCCESS,2018/05/26 03:14:28,2018/05/26 04:10:30,2018/05/26 04:15:49,00:56:2,01:1:21,3362,3681
application_1527220447442_44429,SUCCESS,2018/05/26 03:14:29,2018/05/26 04:10:28,2018/05/26 04:15:49,00:55:59,01:1:20,3359,3680
application_1527220447442_44447,SUCCESS,2018/05/26 03:14:29,2018/05/26 04:10:25,2018/05/26 04:15:49,00:55:56,01:1:20,3356,3680
application_1527220447442_44439,SUCCESS,2018/05/26 03:14:29,2018/05/26 04:10:27,2018/05/26 04:15:49,00:55:58,01:1:20,3358,3680
application_1527220447442_44451,SUCCESS,2018/05/26 03:14:29,2018/05/26 04:10:26,2018/05/26 04:15:49,00:55:57,01:1:20,3357,3680
application_1527220447442_46126,SUCCESS,2018/05/26 04:05:33,2018/05/26 04:37:06,2018/05/26 05:06:53,00:31:33,01:1:20,1893,3680
application_1527220447442_44494,SUCCESS,2018/05/26 03:15:52,2018/05/26 04:10:23,2018/05/26 04:17:12,00:54:31,01:1:20,3271,3680
application_1527220447442_44468,SUCCESS,2018/05/26 03:14:29,2018/05/26 04:10:25,2018/05/26 04:15:49,00:55:56,01:1:20,3356,3680
application_1527220447442_44400,SUCCESS,2018/05/26 03:14:25,2018/05/26 04:10:27,2018/05/26 04:15:41,00:56:2,01:1:16,3362,3676
application_1527220447442_44414,SUCCESS,2018/05/26 03:14:25,2018/05/26 04:10:27,2018/05/26 04:15:41,00:56:2,01:1:16,3362,3676
application_1527220447442_44395,SUCCESS,2018/05/26 03:14:25,2018/05/26 04:10:28,2018/05/26 04:15:41,00:56:3,01:1:16,3363,3676
application_1527220447442_44459,SUCCESS,2018/05/26 03:14:25,2018/05/26 04:10:26,2018/05/26 04:15:41,00:56:1,01:1:16,3361,3676
application_1527220447442_44471,SUCCESS,2018/05/26 03:14:28,2018/05/26 04:10:28,2018/05/26 04:15:43,00:56:0,01:1:15,3360,3675
application_1527220447442_44467,SUCCESS,2018/05/26 03:14:28,2018/05/26 04:10:27,2018/05/26 04:15:43,00:55:59,01:1:15,3359,3675
application_1527220447442_44460,SUCCESS,2018/05/26 03:14:29,2018/05/26 04:10:24,2018/05/26 04:15:43,00:55:55,01:1:14,3355,3674
application_1527220447442_44465,SUCCESS,2018/05/26 03:14:29,2018/05/26 04:10:26,2018/05/26 04:15:43,00:55:57,01:1:14,3357,3674
application_1527220447442_44456,SUCCESS,2018/05/26 03:14:29,2018/05/26 04:10:24,2018/05/26 04:15:43,00:55:55,01:1:14,3355,3674
