application_id,status,submit_time,start_time,finished_time,allocate_time,total_time,allocate_seconds,total_seconds
application_1529601806040_185762,SUCCESS,2018/06/25 21:43:29,2018/06/25 21:51:37,2018/06/25 21:52:49,00:8:8,00:9:20,488,560
application_1529601806040_185932,SUCCESS,2018/06/25 21:43:33,2018/06/25 21:51:41,2018/06/25 21:53:15,00:8:8,00:9:42,488,582
application_1529601806040_185928,SUCCESS,2018/06/25 21:43:34,2018/06/25 21:51:41,2018/06/25 21:55:13,00:8:7,00:11:39,487,699
application_1529601806040_185889,SUCCESS,2018/06/25 21:43:29,2018/06/25 21:51:35,2018/06/25 21:53:14,00:8:6,00:9:45,486,585
application_1529601806040_185766,SUCCESS,2018/06/25 21:43:29,2018/06/25 21:51:35,2018/06/25 21:53:14,00:8:6,00:9:45,486,585
application_1529601806040_185687,SUCCESS,2018/06/25 21:42:17,2018/06/25 21:50:23,2018/06/25 21:52:44,00:8:6,00:10:27,486,627
application_1529601806040_185979,SUCCESS,2018/06/25 21:43:58,2018/06/25 21:52:04,2018/06/25 21:53:02,00:8:6,00:9:4,486,544
application_1529601806040_185917,SUCCESS,2018/06/25 21:43:42,2018/06/25 21:51:48,2018/06/25 21:54:34,00:8:6,00:10:52,486,652
application_1529601806040_185926,SUCCESS,2018/06/25 21:43:33,2018/06/25 21:51:39,2018/06/25 21:55:21,00:8:6,00:11:48,486,708
application_1529601806040_185874,SUCCESS,2018/06/25 21:43:31,2018/06/25 21:51:37,2018/06/25 21:53:37,00:8:6,00:10:6,486,606
application_1529601806040_186448,SUCCESS,2018/06/25 21:47:32,2018/06/25 21:55:38,2018/06/25 21:56:29,00:8:6,00:8:57,486,537
application_1529601806040_185907,SUCCESS,2018/06/25 21:43:42,2018/06/25 21:51:48,2018/06/25 21:53:35,00:8:6,00:9:53,486,593
application_1529601806040_185898,SUCCESS,2018/06/25 21:43:32,2018/06/25 21:51:37,2018/06/25 21:53:20,00:8:5,00:9:48,485,588
application_1529601806040_185930,SUCCESS,2018/06/25 21:43:31,2018/06/25 21:51:36,2018/06/25 21:53:20,00:8:5,00:9:49,485,589
application_1529601806040_185895,SUCCESS,2018/06/25 21:43:31,2018/06/25 21:51:36,2018/06/25 21:53:20,00:8:5,00:9:49,485,589
application_1529601806040_185943,SUCCESS,2018/06/25 21:43:34,2018/06/25 21:51:38,2018/06/25 21:53:15,00:8:4,00:9:41,484,581
application_1529601806040_185783,SUCCESS,2018/06/25 21:43:33,2018/06/25 21:51:37,2018/06/25 21:52:11,00:8:4,00:8:38,484,518
application_1529601806040_185936,SUCCESS,2018/06/25 21:43:33,2018/06/25 21:51:37,2018/06/25 21:53:22,00:8:4,00:9:49,484,589
application_1529601806040_185807,SUCCESS,2018/06/25 21:43:34,2018/06/25 21:51:38,2018/06/25 21:53:15,00:8:4,00:9:41,484,581
application_1529601806040_185852,SUCCESS,2018/06/25 21:43:33,2018/06/25 21:51:37,2018/06/25 21:53:20,00:8:4,00:9:47,484,587
application_1529601806040_185924,SUCCESS,2018/06/25 21:43:33,2018/06/25 21:51:37,2018/06/25 21:56:57,00:8:4,00:13:24,484,804
application_1529601806040_185937,SUCCESS,2018/06/25 21:43:36,2018/06/25 21:51:40,2018/06/25 21:53:36,00:8:4,00:10:0,484,600
application_1529601806040_185879,SUCCESS,2018/06/25 21:43:33,2018/06/25 21:51:36,2018/06/25 21:53:20,00:8:3,00:9:47,483,587
application_1529601806040_185818,SUCCESS,2018/06/25 21:43:33,2018/06/25 21:51:36,2018/06/25 21:54:57,00:8:3,00:11:24,483,684
application_1529601806040_185934,SUCCESS,2018/06/25 21:43:34,2018/06/25 21:51:37,2018/06/25 21:56:27,00:8:3,00:12:53,483,773
application_1529601806040_185776,SUCCESS,2018/06/25 21:43:37,2018/06/25 21:51:40,2018/06/25 21:53:55,00:8:3,00:10:18,483,618
application_1529601806040_185802,SUCCESS,2018/06/25 21:43:33,2018/06/25 21:51:36,2018/06/25 21:52:49,00:8:3,00:9:16,483,556
application_1529601806040_185910,SUCCESS,2018/06/25 21:43:53,2018/06/25 21:51:56,2018/06/25 21:53:38,00:8:3,00:9:45,483,585
application_1529601806040_185927,SUCCESS,2018/06/25 21:43:33,2018/06/25 21:51:36,2018/06/25 21:55:26,00:8:3,00:11:53,483,713
application_1529601806040_185751,SUCCESS,2018/06/25 21:43:33,2018/06/25 21:51:36,2018/06/25 21:55:26,00:8:3,00:11:53,483,713
application_1529601806040_185931,SUCCESS,2018/06/25 21:43:31,2018/06/25 21:51:34,2018/06/25 21:55:28,00:8:3,00:11:57,483,717
application_1529601806040_185935,SUCCESS,2018/06/25 21:43:35,2018/06/25 21:51:37,2018/06/25 21:56:57,00:8:2,00:13:22,482,802
application_1529601806040_185748,SUCCESS,2018/06/25 21:43:34,2018/06/25 21:51:36,2018/06/25 21:52:51,00:8:2,00:9:17,482,557
application_1529601806040_185827,SUCCESS,2018/06/25 21:43:29,2018/06/25 21:51:31,2018/06/25 21:53:03,00:8:2,00:9:34,482,574
application_1529601806040_185942,SUCCESS,2018/06/25 21:43:34,2018/06/25 21:51:36,2018/06/25 21:52:51,00:8:2,00:9:17,482,557
application_1529601806040_186243,SUCCESS,2018/06/25 21:46:20,2018/06/25 21:54:22,2018/06/25 21:55:35,00:8:2,00:9:15,482,555
application_1529601806040_185816,SUCCESS,2018/06/25 21:43:35,2018/06/25 21:51:36,2018/06/25 21:52:11,00:8:1,00:8:36,481,516
application_1529601806040_185906,SUCCESS,2018/06/25 21:43:29,2018/06/25 21:51:30,2018/06/25 21:52:50,00:8:1,00:9:21,481,561
application_1529601806040_185938,SUCCESS,2018/06/25 21:43:35,2018/06/25 21:51:36,2018/06/25 21:53:37,00:8:1,00:10:2,481,602
application_1529601806040_185919,SUCCESS,2018/06/25 21:43:29,2018/06/25 21:51:30,2018/06/25 21:52:50,00:8:1,00:9:21,481,561
application_1529601806040_185471,SUCCESS,2018/06/25 21:41:20,2018/06/25 21:49:20,2018/06/25 21:55:09,00:8:0,00:13:49,480,829
application_1529601806040_185815,SUCCESS,2018/06/25 21:43:31,2018/06/25 21:51:31,2018/06/25 21:53:14,00:8:0,00:9:43,480,583
application_1529601806040_185939,SUCCESS,2018/06/25 21:43:41,2018/06/25 21:51:41,2018/06/25 21:53:13,00:8:0,00:9:32,480,572
application_1529601806040_185912,SUCCESS,2018/06/25 21:43:30,2018/06/25 21:51:30,2018/06/25 21:52:50,00:8:0,00:9:20,480,560
application_1529601806040_185454,SUCCESS,2018/06/25 21:43:41,2018/06/25 21:51:40,2018/06/25 21:55:05,00:7:59,00:11:24,479,684
application_1529601806040_186262,SUCCESS,2018/06/25 21:46:24,2018/06/25 21:54:22,2018/06/25 21:55:28,00:7:58,00:9:4,478,544
application_1529601806040_187816,SUCCESS,2018/06/25 22:00:34,2018/06/25 22:08:32,2018/06/25 22:13:12,00:7:58,00:12:38,478,758
application_1529601806040_187856,SUCCESS,2018/06/25 22:01:03,2018/06/25 22:09:00,2018/06/25 22:10:22,00:7:57,00:9:19,477,559
application_1529601806040_186830,SUCCESS,2018/06/25 21:52:58,2018/06/25 22:00:55,2018/06/25 22:02:06,00:7:57,00:9:8,477,548
application_1529601806040_185811,SUCCESS,2018/06/25 21:43:42,2018/06/25 21:51:39,2018/06/25 22:00:05,00:7:57,00:16:23,477,983
application_1529601806040_186287,SUCCESS,2018/06/25 21:46:34,2018/06/25 21:54:30,2018/06/25 21:56:56,00:7:56,00:10:22,476,622
application_1529601806040_186278,SUCCESS,2018/06/25 21:46:37,2018/06/25 21:54:33,2018/06/25 21:59:43,00:7:56,00:13:6,476,786
application_1529601806040_185407,SUCCESS,2018/06/25 21:41:22,2018/06/25 21:49:18,2018/06/25 22:01:52,00:7:56,00:20:30,476,1230
application_1529601806040_185789,SUCCESS,2018/06/25 21:43:42,2018/06/25 21:51:37,2018/06/25 21:52:15,00:7:55,00:8:33,475,513
application_1529601806040_185540,SUCCESS,2018/06/25 21:41:26,2018/06/25 21:49:21,2018/06/25 21:53:42,00:7:55,00:12:16,475,736
application_1529601806040_187675,SUCCESS,2018/06/25 21:59:08,2018/06/25 22:07:03,2018/06/25 22:16:01,00:7:55,00:16:53,475,1013
application_1529601806040_185839,SUCCESS,2018/06/25 21:43:48,2018/06/25 21:51:42,2018/06/25 21:53:54,00:7:54,00:10:6,474,606
application_1529601806040_185900,SUCCESS,2018/06/25 21:43:48,2018/06/25 21:51:42,2018/06/25 21:57:00,00:7:54,00:13:12,474,792
application_1529601806040_185547,SUCCESS,2018/06/25 21:41:33,2018/06/25 21:49:27,2018/06/25 22:00:25,00:7:54,00:18:52,474,1132
application_1529601806040_185952,SUCCESS,2018/06/25 21:43:46,2018/06/25 21:51:40,2018/06/25 21:53:36,00:7:54,00:9:50,474,590
application_1529601806040_185434,SUCCESS,2018/06/25 21:41:34,2018/06/25 21:49:27,2018/06/25 21:58:43,00:7:53,00:17:9,473,1029
application_1529601806040_163704,SUCCESS,2018/06/25 15:41:49,2018/06/25 15:49:42,2018/06/25 15:52:20,00:7:53,00:10:31,473,631
application_1529601806040_185579,SUCCESS,2018/06/25 21:41:34,2018/06/25 21:49:27,2018/06/25 21:50:47,00:7:53,00:9:13,473,553
application_1529601806040_185955,SUCCESS,2018/06/25 21:43:46,2018/06/25 21:51:39,2018/06/25 21:58:41,00:7:53,00:14:55,473,895
application_1529601806040_185954,SUCCESS,2018/06/25 21:43:46,2018/06/25 21:51:39,2018/06/25 21:52:44,00:7:53,00:8:58,473,538
application_1529601806040_185549,SUCCESS,2018/06/25 21:41:35,2018/06/25 21:49:27,2018/06/25 21:50:47,00:7:52,00:9:12,472,552
application_1529601806040_185805,SUCCESS,2018/06/25 21:43:47,2018/06/25 21:51:39,2018/06/25 21:52:53,00:7:52,00:9:6,472,546
application_1529601806040_185826,SUCCESS,2018/06/25 21:43:46,2018/06/25 21:51:38,2018/06/25 21:53:42,00:7:52,00:9:56,472,596
application_1529601806040_185969,SUCCESS,2018/06/25 21:43:48,2018/06/25 21:51:40,2018/06/25 21:53:36,00:7:52,00:9:48,472,588
application_1529601806040_185770,SUCCESS,2018/06/25 21:43:45,2018/06/25 21:51:37,2018/06/25 21:53:36,00:7:52,00:9:51,472,591
application_1529601806040_185871,SUCCESS,2018/06/25 21:43:48,2018/06/25 21:51:40,2018/06/25 21:53:36,00:7:52,00:9:48,472,588
application_1529601806040_185945,SUCCESS,2018/06/25 21:43:47,2018/06/25 21:51:37,2018/06/25 21:52:42,00:7:50,00:8:55,470,535
application_1529601806040_185790,SUCCESS,2018/06/25 21:43:52,2018/06/25 21:51:42,2018/06/25 21:53:43,00:7:50,00:9:51,470,591
application_1529601806040_187676,SUCCESS,2018/06/25 21:59:13,2018/06/25 22:07:03,2018/06/25 22:18:55,00:7:50,00:19:42,470,1182
application_1529601806040_185777,SUCCESS,2018/06/25 21:43:46,2018/06/25 21:51:36,2018/06/25 21:57:48,00:7:50,00:14:2,470,842
application_1529601806040_185941,SUCCESS,2018/06/25 21:43:50,2018/06/25 21:51:39,2018/06/25 21:52:16,00:7:49,00:8:26,469,506
application_1529601806040_185554,SUCCESS,2018/06/25 21:41:30,2018/06/25 21:49:19,2018/06/25 21:52:32,00:7:49,00:11:2,469,662
application_1529601806040_185448,SUCCESS,2018/06/25 21:41:28,2018/06/25 21:49:17,2018/06/25 21:51:31,00:7:49,00:10:3,469,603
application_1529601806040_185956,SUCCESS,2018/06/25 21:43:55,2018/06/25 21:51:44,2018/06/25 21:52:44,00:7:49,00:8:49,469,529
application_1529601806040_187642,SUCCESS,2018/06/25 21:58:38,2018/06/25 22:06:27,2018/06/25 22:07:57,00:7:49,00:9:19,469,559
application_1529601806040_186307,SUCCESS,2018/06/25 21:46:39,2018/06/25 21:54:28,2018/06/25 21:55:48,00:7:49,00:9:9,469,549
application_1529601806040_185968,SUCCESS,2018/06/25 21:43:52,2018/06/25 21:51:40,2018/06/25 21:55:45,00:7:48,00:11:53,468,713
application_1529601806040_185788,SUCCESS,2018/06/25 21:43:54,2018/06/25 21:51:42,2018/06/25 21:52:44,00:7:48,00:8:50,468,530
application_1529601806040_185963,SUCCESS,2018/06/25 21:43:53,2018/06/25 21:51:41,2018/06/25 21:53:49,00:7:48,00:9:56,468,596
application_1529601806040_185563,SUCCESS,2018/06/25 21:41:30,2018/06/25 21:49:18,2018/06/25 21:56:34,00:7:48,00:15:4,468,904
application_1529601806040_186325,SUCCESS,2018/06/25 21:46:41,2018/06/25 21:54:28,2018/06/25 21:59:08,00:7:47,00:12:27,467,747
application_1529601806040_185812,SUCCESS,2018/06/25 21:43:54,2018/06/25 21:51:41,2018/06/25 21:55:45,00:7:47,00:11:51,467,711
application_1529601806040_185848,SUCCESS,2018/06/25 21:43:53,2018/06/25 21:51:40,2018/06/25 21:53:36,00:7:47,00:9:43,467,583
application_1529601806040_186322,SUCCESS,2018/06/25 21:46:42,2018/06/25 21:54:28,2018/06/25 21:55:52,00:7:46,00:9:10,466,550
application_1529601806040_185971,SUCCESS,2018/06/25 21:43:53,2018/06/25 21:51:39,2018/06/25 21:55:13,00:7:46,00:11:20,466,680
application_1529601806040_185583,SUCCESS,2018/06/25 21:41:38,2018/06/25 21:49:24,2018/06/25 21:51:26,00:7:46,00:9:48,466,588
application_1529601806040_161919,SUCCESS,2018/06/25 14:51:00,2018/06/25 14:58:45,2018/06/25 14:59:59,00:7:45,00:8:59,465,539
application_1529601806040_186336,SUCCESS,2018/06/25 21:46:45,2018/06/25 21:54:30,2018/06/25 21:55:52,00:7:45,00:9:7,465,547
application_1529601806040_185761,SUCCESS,2018/06/25 21:43:57,2018/06/25 21:51:42,2018/06/25 21:53:38,00:7:45,00:9:41,465,581
application_1529601806040_187147,SUCCESS,2018/06/25 21:55:04,2018/06/25 22:02:49,2018/06/25 22:06:37,00:7:45,00:11:33,465,693
application_1529601806040_186352,SUCCESS,2018/06/25 21:46:45,2018/06/25 21:54:30,2018/06/25 22:00:05,00:7:45,00:13:20,465,800
application_1529601806040_185596,SUCCESS,2018/06/25 21:41:42,2018/06/25 21:49:27,2018/06/25 21:53:47,00:7:45,00:12:5,465,725
application_1529601806040_186347,SUCCESS,2018/06/25 21:46:45,2018/06/25 21:54:30,2018/06/25 21:55:54,00:7:45,00:9:9,465,549
application_1529601806040_185729,SUCCESS,2018/06/25 21:43:55,2018/06/25 21:51:40,2018/06/25 22:01:09,00:7:45,00:17:14,465,1034
application_1529601806040_186335,SUCCESS,2018/06/25 21:46:48,2018/06/25 21:54:33,2018/06/25 21:55:14,00:7:45,00:8:26,465,506
application_1529601806040_170729,SUCCESS,2018/06/25 17:59:22,2018/06/25 18:07:07,2018/06/25 18:08:31,00:7:45,00:9:9,465,549
application_1529601806040_186344,SUCCESS,2018/06/25 21:46:45,2018/06/25 21:54:30,2018/06/25 21:55:52,00:7:45,00:9:7,465,547
application_1529601806040_186330,SUCCESS,2018/06/25 21:46:43,2018/06/25 21:54:28,2018/06/25 21:57:46,00:7:45,00:11:3,465,663
application_1529601806040_186357,SUCCESS,2018/06/25 21:46:45,2018/06/25 21:54:30,2018/06/25 21:57:57,00:7:45,00:11:12,465,672
application_1529601806040_185870,SUCCESS,2018/06/25 21:43:58,2018/06/25 21:51:42,2018/06/25 21:52:53,00:7:44,00:8:55,464,535
application_1529601806040_186304,SUCCESS,2018/06/25 21:46:43,2018/06/25 21:54:27,2018/06/25 21:57:05,00:7:44,00:10:22,464,622
application_1529601806040_186363,SUCCESS,2018/06/25 21:46:48,2018/06/25 21:54:32,2018/06/25 21:56:51,00:7:44,00:10:3,464,603
application_1529601806040_151113,SUCCESS,2018/06/25 10:49:11,2018/06/25 10:56:55,2018/06/25 10:59:22,00:7:44,00:10:11,464,611
application_1529601806040_185601,SUCCESS,2018/06/25 21:41:43,2018/06/25 21:49:27,2018/06/25 21:50:54,00:7:44,00:9:11,464,551
application_1529601806040_185868,SUCCESS,2018/06/25 21:43:57,2018/06/25 21:51:41,2018/06/25 21:53:01,00:7:44,00:9:4,464,544
application_1529601806040_185602,SUCCESS,2018/06/25 21:41:43,2018/06/25 21:49:27,2018/06/25 21:52:46,00:7:44,00:11:3,464,663
application_1529601806040_185181,SUCCESS,2018/06/25 21:41:43,2018/06/25 21:49:26,2018/06/25 21:51:50,00:7:43,00:10:7,463,607
application_1529601806040_186368,SUCCESS,2018/06/25 21:46:48,2018/06/25 21:54:31,2018/06/25 21:57:21,00:7:43,00:10:33,463,633
application_1529601806040_186332,SUCCESS,2018/06/25 21:46:44,2018/06/25 21:54:27,2018/06/25 21:55:12,00:7:43,00:8:28,463,508
application_1529601806040_185700,SUCCESS,2018/06/25 21:43:59,2018/06/25 21:51:42,2018/06/25 21:52:45,00:7:43,00:8:46,463,526
application_1529601806040_186369,SUCCESS,2018/06/25 21:46:48,2018/06/25 21:54:31,2018/06/25 21:55:14,00:7:43,00:8:26,463,506
application_1529601806040_185830,SUCCESS,2018/06/25 21:43:53,2018/06/25 21:51:36,2018/06/25 21:55:46,00:7:43,00:11:53,463,713
application_1529601806040_186320,SUCCESS,2018/06/25 21:46:41,2018/06/25 21:54:24,2018/06/25 21:55:48,00:7:43,00:9:7,463,547
application_1529601806040_186328,SUCCESS,2018/06/25 21:46:44,2018/06/25 21:54:27,2018/06/25 21:57:00,00:7:43,00:10:16,463,616
application_1529601806040_185605,SUCCESS,2018/06/25 21:41:44,2018/06/25 21:49:26,2018/06/25 21:50:55,00:7:42,00:9:11,462,551
application_1529601806040_186334,SUCCESS,2018/06/25 21:46:44,2018/06/25 21:54:26,2018/06/25 21:55:53,00:7:42,00:9:9,462,549
application_1529601806040_186365,SUCCESS,2018/06/25 21:46:49,2018/06/25 21:54:31,2018/06/25 21:58:57,00:7:42,00:12:8,462,728
application_1529601806040_186356,SUCCESS,2018/06/25 21:46:47,2018/06/25 21:54:29,2018/06/25 21:55:58,00:7:42,00:9:11,462,551
application_1529601806040_161888,SUCCESS,2018/06/25 14:49:17,2018/06/25 14:56:59,2018/06/25 14:58:01,00:7:42,00:8:44,462,524
application_1529601806040_186327,SUCCESS,2018/06/25 21:46:49,2018/06/25 21:54:31,2018/06/25 21:57:55,00:7:42,00:11:6,462,666
application_1529601806040_186976,SUCCESS,2018/06/25 21:52:53,2018/06/25 22:00:35,2018/06/25 22:03:07,00:7:42,00:10:14,462,614
application_1529601806040_187650,SUCCESS,2018/06/25 21:58:41,2018/06/25 22:06:23,2018/06/25 22:13:24,00:7:42,00:14:43,462,883
application_1529601806040_186305,SUCCESS,2018/06/25 21:46:42,2018/06/25 21:54:23,2018/06/25 21:57:01,00:7:41,00:10:19,461,619
application_1529601806040_185778,SUCCESS,2018/06/25 21:44:03,2018/06/25 21:51:44,2018/06/25 21:54:06,00:7:41,00:10:3,461,603
application_1529601806040_186346,SUCCESS,2018/06/25 21:46:49,2018/06/25 21:54:30,2018/06/25 21:58:36,00:7:41,00:11:47,461,707
application_1529601806040_185960,SUCCESS,2018/06/25 21:44:02,2018/06/25 21:51:42,2018/06/25 21:58:44,00:7:40,00:14:42,460,882
application_1529601806040_186354,SUCCESS,2018/06/25 21:46:51,2018/06/25 21:54:31,2018/06/25 21:56:07,00:7:40,00:9:16,460,556
application_1529601806040_186340,SUCCESS,2018/06/25 21:46:44,2018/06/25 21:54:24,2018/06/25 21:54:49,00:7:40,00:8:5,460,485
application_1529601806040_186370,SUCCESS,2018/06/25 21:46:49,2018/06/25 21:54:29,2018/06/25 21:55:38,00:7:40,00:8:49,460,529
application_1529601806040_186337,SUCCESS,2018/06/25 21:46:44,2018/06/25 21:54:23,2018/06/25 21:59:05,00:7:39,00:12:21,459,741
application_1529601806040_186345,SUCCESS,2018/06/25 21:46:54,2018/06/25 21:54:33,2018/06/25 21:56:06,00:7:39,00:9:12,459,552
application_1529601806040_185884,SUCCESS,2018/06/25 21:43:23,2018/06/25 21:51:02,2018/06/25 21:52:52,00:7:39,00:9:29,459,569
application_1529601806040_186326,SUCCESS,2018/06/25 21:46:44,2018/06/25 21:54:23,2018/06/25 21:56:07,00:7:39,00:9:23,459,563
application_1529601806040_187673,SUCCESS,2018/06/25 21:59:26,2018/06/25 22:07:05,2018/06/25 22:12:14,00:7:39,00:12:48,459,768
application_1529601806040_186374,SUCCESS,2018/06/25 21:46:54,2018/06/25 21:54:33,2018/06/25 21:56:59,00:7:39,00:10:5,459,605
application_1529601806040_185966,SUCCESS,2018/06/25 21:43:58,2018/06/25 21:51:37,2018/06/25 21:53:25,00:7:39,00:9:27,459,567
application_1529601806040_186269,SUCCESS,2018/06/25 21:46:54,2018/06/25 21:54:33,2018/06/25 21:56:59,00:7:39,00:10:5,459,605
application_1529601806040_185517,SUCCESS,2018/06/25 21:41:23,2018/06/25 21:49:02,2018/06/25 21:52:44,00:7:39,00:11:21,459,681
application_1529601806040_183396,SUCCESS,2018/06/25 21:28:40,2018/06/25 21:36:18,2018/06/25 21:40:21,00:7:38,00:11:41,458,701
application_1529601806040_186395,SUCCESS,2018/06/25 21:46:58,2018/06/25 21:54:36,2018/06/25 21:57:15,00:7:38,00:10:17,458,617
application_1529601806040_186341,SUCCESS,2018/06/25 21:46:45,2018/06/25 21:54:23,2018/06/25 22:03:56,00:7:38,00:17:11,458,1031
application_1529601806040_161874,SUCCESS,2018/06/25 14:49:47,2018/06/25 14:57:24,2018/06/25 14:59:37,00:7:37,00:9:50,457,590
application_1529601806040_186294,SUCCESS,2018/06/25 21:46:47,2018/06/25 21:54:24,2018/06/25 22:02:09,00:7:37,00:15:22,457,922
application_1529601806040_186371,SUCCESS,2018/06/25 21:46:52,2018/06/25 21:54:29,2018/06/25 21:55:05,00:7:37,00:8:13,457,493
application_1529601806040_186303,SUCCESS,2018/06/25 21:46:47,2018/06/25 21:54:24,2018/06/25 21:55:58,00:7:37,00:9:11,457,551
application_1529601806040_186339,SUCCESS,2018/06/25 21:46:47,2018/06/25 21:54:23,2018/06/25 21:56:07,00:7:36,00:9:20,456,560
application_1529601806040_185883,SUCCESS,2018/06/25 21:43:26,2018/06/25 21:51:02,2018/06/25 21:52:57,00:7:36,00:9:31,456,571
application_1529601806040_186359,SUCCESS,2018/06/25 21:46:52,2018/06/25 21:54:28,2018/06/25 21:55:05,00:7:36,00:8:13,456,493
application_1529601806040_186321,SUCCESS,2018/06/25 21:46:47,2018/06/25 21:54:23,2018/06/25 21:56:07,00:7:36,00:9:20,456,560
application_1529601806040_187721,SUCCESS,2018/06/25 21:59:28,2018/06/25 22:07:04,2018/06/25 22:09:49,00:7:36,00:10:21,456,621
application_1529601806040_186353,SUCCESS,2018/06/25 21:46:55,2018/06/25 21:54:30,2018/06/25 21:55:21,00:7:35,00:8:26,455,506
application_1529601806040_185959,SUCCESS,2018/06/25 21:44:06,2018/06/25 21:51:41,2018/06/25 21:52:44,00:7:35,00:8:38,455,518
application_1529601806040_185964,SUCCESS,2018/06/25 21:44:06,2018/06/25 21:51:41,2018/06/25 21:54:19,00:7:35,00:10:13,455,613
application_1529601806040_185024,SUCCESS,2018/06/25 21:41:05,2018/06/25 21:48:40,2018/06/25 21:52:14,00:7:35,00:11:9,455,669
application_1529601806040_170700,SUCCESS,2018/06/25 17:59:31,2018/06/25 18:07:06,2018/06/25 18:07:57,00:7:35,00:8:26,455,506
application_1529601806040_186388,SUCCESS,2018/06/25 21:46:57,2018/06/25 21:54:31,2018/06/25 21:58:52,00:7:34,00:11:55,454,715
application_1529601806040_186333,SUCCESS,2018/06/25 21:46:48,2018/06/25 21:54:22,2018/06/25 21:55:18,00:7:34,00:8:30,454,510
application_1529601806040_186212,SUCCESS,2018/06/25 21:46:11,2018/06/25 21:53:45,2018/06/25 21:55:37,00:7:34,00:9:26,454,566
application_1529601806040_186350,SUCCESS,2018/06/25 21:46:55,2018/06/25 21:54:29,2018/06/25 21:56:30,00:7:34,00:9:35,454,575
application_1529601806040_186298,SUCCESS,2018/06/25 21:46:38,2018/06/25 21:54:12,2018/06/25 22:04:02,00:7:34,00:17:24,454,1044
application_1529601806040_186400,SUCCESS,2018/06/25 21:46:57,2018/06/25 21:54:31,2018/06/25 21:55:06,00:7:34,00:8:9,454,489
application_1529601806040_186259,SUCCESS,2018/06/25 21:46:56,2018/06/25 21:54:30,2018/06/25 21:59:20,00:7:34,00:12:24,454,744
application_1529601806040_186382,SUCCESS,2018/06/25 21:46:58,2018/06/25 21:54:31,2018/06/25 21:57:15,00:7:33,00:10:17,453,617
application_1529601806040_185916,SUCCESS,2018/06/25 21:43:29,2018/06/25 21:51:02,2018/06/25 21:58:04,00:7:33,00:14:35,453,875
application_1529601806040_185972,SUCCESS,2018/06/25 21:44:10,2018/06/25 21:51:43,2018/06/25 21:52:43,00:7:33,00:8:33,453,513
